element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
598,42.61959358438384,68.86442301002747,20.687316783502077,-49005.961403637186,38520.53765089569,-225216.95890105632,-15466.026614684111,-34337.71433720494,-1366.2708147359813,-229675.57976863364,-51383.578898635664,45356.776013471565,-227629.42638606223,-31668.895023745597,-2579.462372400551
599,41.49782825936554,67.0601310632249,26.895642521368394,-4758.716773343156,79087.9566651672,-43046.41107956822,-35246.83165541168,-75190.01662375053,16949.782206912965,-78844.12144116507,-16408.62231948083,126535.57257290174,-74626.89407792615,-40080.88997006106,3768.330540502811
600,42.685621642935786,68.97059569435172,26.89562351740682,-60270.878800636565,49730.32172808896,-86104.94263115388,-57708.999352910716,-59354.680879967185,6677.197419748304,-113791.27202712001,-75748.18463432565,92893.95695774413,-74190.60075066437,-10416.114704033615,4081.3186550733235
601,42.93512471947221,66.27719734922013,7.9791169218372655,-77466.38866056726,-25992.716602767323,-474753.8874554024,31617.053695221774,6380.139265972852,11299.023938438075,-475142.2041052111,-92352.25904804286,-10718.52956548306,-469439.3510888778,-82089.88514299801,-10789.623770473527
602,44.04360310303377,67.94173202059527,7.97910867600973,-78969.84775774286,-29906.379738734337,-530473.4641103323,32264.485166302227,12822.08219441579,5167.088185851251,-530843.560383326,-94967.01814965636,-13539.113073827093,-526637.2761084198,-85115.02426542673,-12130.582287823336
603,42.9351546871521,66.27722618910437,14.270712409507622,-64352.769330106516,-12052.7734371595,-362721.7041791742,30608.685164910443,4199.130763541698,3326.464924317767,-362801.5984240923,-78455.2563765489,2129.607854201037,-355206.4301733472,-68252.14493674092,2726.067005759716
604,44.043630559783196,67.94176142499755,14.270697476580327,-54301.76664996469,-10171.446350395476,-379103.98207070323,26337.025285966418,11910.97665351021,-7016.4283241858875,-379679.16364732856,-66181.33925662703,2283.307832892138,-373693.79502091627,-55990.52235695125,3698.713305638718
605,42.93519400131079,66.27726383691395,20.562329124529388,-53039.02073445238,-14190.441169249127,-233365.82053687715,22365.31085604513,1744.8447509045186,-747.5316966396862,-233384.52102526117,-63225.943580038125,-3984.817835279388,-228069.13694775826,-56430.15628017707,-2988.7723358988706
606,44.04366650286993,67.9417988162386,20.562312028330105,-36637.111882482495,-9841.920685568606,-233442.9514022951,14305.432107882365,9814.232227989945,-11725.193577956263,-234645.21851658964,-41720.717811019786,-3556.047642736779,-230090.44944395672,-34135.664380138274,-2760.05804097076
607,42.865958102905076,66.17326904772452,26.853971524377343,-1123.1619508579752,13222.531186282402,-54448.714816249216,19061.764748501835,-15868.472166805188,4651.989573638789,-59377.51857762848,-10769.208099493433,27797.381096297122,-75770.35800973482,-44658.60330597902,3757.2478294374996
608,44.11298659891907,68.04587068362946,26.85395154416993,-48809.54330824697,-3165.0212875228463,-94641.9940109527,-11620.33147352021,-7108.8333610653135,-4798.288376101442,-95896.26627562009,-50700.92721802331,-19.36511307910405,-74423.62603944562,-12718.81225835815,3667.9378644624203
609,44.57500624958831,65.15510587661319,7.687449043344152,-77384.84316596278,-29679.152809110106,-479650.44784668356,33248.030955578855,5902.378354950843,13687.894786668534,-480166.4793378712,-94219.01935252169,-12328.945131363562,-473532.1743411225,-85098.37853668236,-10750.875175784542
610,45.70429288334019,66.80578359917976,7.687440454982551,-79738.31093843104,-31408.11223887415,-536975.3853650554,33936.75127493602,10289.50221469876,9423.709235932469,-537352.1574706776,-97204.07811992982,-13565.5729517533,-532307.4447598414,-88593.26983291574,-12446.811011116346
611,44.57503688077444,65.15513686334003,14.06237643780848,-64838.419860614624,-15873.85777799839,-367197.82710162667,33212.06929864046,4177.848186862291,6636.351085774103,-367377.602014338,-81559.5562445367,1027.0535186350692,-358827.3940772178,-72093.1376821679,2954.480945417847
612,45.704321344820045,66.80581495921577,14.062360855384746,-55075.50345616907,-11128.359142470843,-384008.6514486285,27831.696567491017,8628.283491877606,-1481.1961030875548,-384221.99612255837,-68480.24463681529,2489.726712105346,-377417.99551415275,-59501.61040639017,3762.181527797242
613,44.575077333712684,65.15517726252028,20.43732515642327,-53825.27494719396,-17717.084963304245,-237490.71702398252,25581.356140068496,2370.9031589348574,1589.749797145812,-237525.8413247306,-67081.21635911506,-4426.019250635062,-231643.23569612773,-60244.983562906324,-2963.247281942886
614,45.70435874441304,66.80585489953596,20.437307309553198,-37254.80967808182,-10045.191173566112,-237099.39733129484,14814.928711062032,7024.272001177094,-7218.766677317181,-237611.721780657,-43305.4362033096,-3482.2401989761474,-232732.75999314562,-36407.63870941954,-2794.67889696
615,44.50454170414373,65.05205156436018,26.812300195448415,-1179.362427970318,8444.870513908601,-55537.58774512532,26074.480930410133,-14125.921793189253,4265.672651328895,-60319.18931133944,-18890.21378236419,30937.3234345166,-77124.24253353731,-49231.923605046206,3899.204097625034
616,45.7749805422934,66.90906347788815,26.812279326956926,-48604.30295170206,-3979.742798601339,-95954.50473205357,-10426.753420664234,-9907.814743434417,-2368.7952853089873,-97261.307975912,-50498.52983912099,-778.7126673239818,-74495.71093374542,-14439.41064773025,3735.135356351089
617,46.21253524979106,64.03510839274593,7.395781904685248,-77361.00514743752,-30718.018888156235,-481930.6923767836,35097.46698112603,3492.664008632799,17126.525311636604,-482663.38980660273,-95712.70896147368,-11633.617644300883,-475402.433729727,-88349.59989897803,-10536.642838238075
618,47.367334465713405,65.66774056117072,7.395773083760522,-76494.8211661658,-33705.14541342096,-539829.956595469,33368.86233856323,8699.978369406628,13874.050619295045,-540362.56042834,-94595.68803699301,-15071.6747097227,-533849.08821306,-87270.70946279168,-11806.203293477512
619,46.212566217103536,64.03514121380805,13.85404126905939,-67450.84775288407,-18422.299799351997,-373376.0036829239,36101.284842818284,1068.8461207516993,10945.56920031085,-373767.2597612048,-86281.72049599045,799.829022035229,-364537.19792175665,-78129.76894113728,2451.8311906392228
620,47.36736362862176,65.66777356932661,13.854025189129278,-54494.42729430465,-14945.593414468472,-390408.0259472727,28856.502061981,7376.353343289955,4016.4839805362976,-390588.5185287021,-69701.7547040819,442.2265767381066,-382446.26863553695,-61311.25685069975,3478.84408933318
621,46.21260758119205,64.03518396275177,20.3123218307044,-55419.51335155151,-19175.054521292353,-241628.4287023145,27292.489596980788,280.64423559302355,4268.808058472152,-241726.78240690604,-69981.770042362,-4514.444125890349,-235556.23266157092,-63844.67484252526,-3213.069944808225
622,47.36740227241796,65.66781562434643,20.31230336431817,-35325.06481907447,-12044.75243850168,-240723.7744630414,15493.697376929498,7307.122750255097,-3624.7758106818046,-241039.84477713844,-42850.601613044186,-4203.1453304349425,-235422.36422215606,-36012.62419942615,-2843.1251533805694
