element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
1,0.317908008941875,78.76415951422065,29.854166367784536,-3702.4710051184666,-125111.97580867902,-82877.06183362247,227748.66208895502,-324211.22622949764,1614824.443221142,-1752651.7051226296,-33494.052022458345,1574454.2484976684,-35810.653340004144,-8734.675192444594,151984.4894253333
2,0.34870133661187813,81.22750716428507,29.854166371976365,6827.806629856306,-81878.3642884228,-50768.95473805543,-233488.60182469373,-203108.62923742612,-1628120.2664260918,-1708855.3838053197,-23721.738625719387,1606757.6100344174,-35759.43184118944,-8324.334513232392,155232.80506315205
3,0.31784289867177495,78.7589516181875,29.89583281023928,-7271.316479041958,-127418.19895020706,-101486.35907443934,229476.23367375034,-227750.633069709,1164171.9098400162,-1307995.508805959,-38976.55942311499,1110796.1937253855,-33061.41422286539,-13898.057407083563,153164.92694236632
4,0.34876647749050776,81.23271506055276,29.89583281379742,12359.466552767317,-74950.52021817217,-33227.60538288733,-235171.9936018247,-139502.6864150163,-1172902.766149892,-1243429.9729083364,-19147.11485908559,1166758.4287191296,-32468.586363556933,-13218.187846698249,156214.2208757128
5,0.317777787426477,78.75374360746991,29.93749950190618,-6800.67713600981,-126519.96531909553,-102683.98667634124,231348.84995864157,-136550.78629004702,704972.3610167404,-853223.7262203102,-42414.66207714396,659633.7591660075,-29376.61433585503,-17698.52843845481,154017.85384368408
6,0.3488316161619249,81.2379229466085,29.937499505236595,13453.20125450212,-73243.28870934191,-31998.117735375774,-237050.63189665135,-80706.11002138436,-709682.4864694112,-789532.7686009363,-20245.00093111783,717989.5643418386,-28850.07230659317,-17125.930009643333,156990.61606244394
7,0.31771267471745035,78.7485356063606,29.979166193925554,-2285.6946524331834,-122302.08641568106,-86252.03515135942,233392.79041055354,-47731.52022372911,237667.60122441154,-418956.007926342,-56713.30976192944,264829.5014687978,-25209.88641911166,-20778.869915688767,154788.27828334668
8,0.3488966274252656,81.24313094817671,29.979166196981947,9770.385056189069,-76989.47015337231,-48308.70260385076,-239134.30208128705,-24179.47567624179,-238401.69082526013,-380000.55849282397,-38341.56938484349,302814.34017663356,-24862.266100251672,-20468.411733160425,157623.3183535387
9,0.9849637118206571,78.79228186781631,29.56249948761013,-2774.172080532968,-139229.21267869358,-117662.5347546844,312558.69388656446,-130853.90460123659,748194.3933037224,-932385.006568433,-42349.26251676734,715068.3495712893,-53060.3034534309,-10437.228935530067,206594.02298847737
10,1.014845382341388,81.18271854190685,29.562499525411795,21141.598626618732,-52907.91728263268,-35558.5249852748,-326296.5108576118,-30132.436382370986,-739148.4641616907,-829224.4735191716,-27760.06425483275,789659.6941327156,-50922.63758624329,-8803.668504114117,208960.0943367904
11,0.984768473043586,78.77665802287967,29.68749926030783,-2621.902327109783,-134101.75323802556,-132821.3075922795,322129.6157786065,-92704.33952138564,552018.5670271759,-757801.4559452788,-52809.09622006306,541065.5890079269,-42740.11132688216,-13470.309318359303,213469.2756910926
12,1.0150409060157217,81.19834237072892,29.6874993035698,32275.128315160277,-35413.86475246746,-9900.01272401302,-335466.06717761187,-8791.457788781112,-543392.2899247548,-635701.8526509121,-20483.325636873004,643146.429126465,-42138.92409090627,-13045.88306444335,215313.17857761227
13,0.9845732152232932,78.76103410914007,29.812499041443363,794.5974102071741,-129882.38800893341,-128247.50558480764,331028.44114623504,-62464.97957494866,341652.6894942427,-580681.2191138854,-66654.7012681789,390000.6241985306,-36000.074216942936,-17548.442289541927,218538.36686861137
14,1.0152363996284142,81.2139660232347,29.812499088040212,34714.3698978152,-30833.499148585644,-11181.470035622162,-344400.60718030797,5495.408061852267,-334252.66405072395,-471263.24148072145,-26180.20808010456,490142.85027443344,-35578.05533453422,-17210.525322681464,220032.11082855577
15,0.9843779374671123,78.74541037040864,29.93749882680462,8111.940845740344,-125477.66691511354,-102224.77277435869,340123.8052764368,-34530.05685925476,119019.13705861915,-437179.0102215887,-82969.46739833948,300557.9787761965,-31098.626885911202,-22442.38174732219,222536.22527914075
16,1.0154317368045567,81.22958988067776,29.937498878417724,28864.716236950455,-38220.814403901255,-38497.84050348417,-353982.1474177113,16920.727377636755,-113339.23374377261,-372874.2393723454,-48194.260045481424,373214.56074739184,-31016.82499033639,-21011.32172016039,223865.45723019668
17,1.6484568348951258,78.82045991924994,29.270832409601915,10812.169461723206,-178895.92344613955,-153536.01531899616,405086.53434969543,-119712.69750234365,574506.1614797025,-851318.8854285972,-57351.202799803665,587050.3189249883,-53843.503209686874,-4363.269639948056,301661.05370100925
18,1.684554450358331,81.13787405139786,29.270832483468276,40499.765998235045,-31131.58573460824,-29392.17867156883,-442542.23827442096,18002.65328996537,-594511.9997391145,-727765.8682143451,-47754.11585897492,755495.9856653779,-70504.09536064015,-7746.98791829293,273434.6676520932
19,1.6480337695224836,78.79442159397824,29.479165431404628,8245.398684760665,-160686.0549179437,-171410.05111513403,426364.06675039534,-86551.97121863643,441425.9520173336,-749681.1483540995,-79360.89768939106,505191.3386951734,-44143.36686118087,-8509.281232594463,310308.2684340124
20,1.684977891959171,81.16391240130051,29.479165521157412,54933.40667679763,1324.361492251248,7331.960023816682,-456278.16512828367,33588.37985020789,-436774.8511301505,-585367.6121947853,-29092.795099445062,678050.1354870959,-54473.33792311343,-11107.536267414174,282628.9613593414
21,1.6476107931461417,78.7683834190238,29.687498215926627,12669.457614441257,-152472.6854167378,-161646.06554217212,442800.60293475253,-69393.78097202236,280914.1083623885,-640788.3076429694,-95805.5021107907,435144.51640929154,-38306.59020021055,-10859.846064230262,318189.07430436526
22,1.6854013141659356,81.18995046005686,29.687498337593816,57442.99930514042,7474.178449445261,5801.328714470888,-470584.2941629313,42471.7728460865,-266998.03500859445,-491100.8780507623,-30113.935696314424,591933.3202161331,-46024.115042090314,-12978.238634302534,290639.86577094515
23,1.647187831832022,78.74234547944751,29.895831008789653,21826.378650641433,-151718.55699587124,-126949.91672397,458975.23578013235,-54203.84919407236,103673.23795132412,-559117.6193136416,-103815.53103256514,406091.05527700693,-32704.899007609598,-15916.955709477135,326557.1216023037
24,1.6858248148280088,81.21598851608694,29.895831174522403,48751.830341595225,-7402.477881562716,-31740.603220420464,-487716.18535925954,48047.0677585397,-88466.64756073388,-469403.5878997615,-47178.987532473606,526191.324671847,-40766.15438474056,-17530.61837287952,297793.7803272011
25,2.138450567206155,78.8477677307829,28.97916573644162,-84241.74547090303,-466163.128942722,-262363.13087331626,928403.8867172265,-215992.555224473,913788.6547017108,-1663058.3126487657,-146331.84705123992,996622.1544130644,-35528.02034376369,2940.761444919459,368289.89632984507
26,2.194333491794992,81.09181772726173,28.97916572575875,3859.738589180155,-43437.23726770954,-34065.23224410359,-1038527.9420039741,47737.52016647504,-1015180.0652789801,-1445935.505778945,-86368.45338935712,1458661.2282456693,-86511.27727023103,-10340.865988610953,300099.1299162557
27,2.137506534798946,78.81132197168378,29.270831504834813,-84369.45037695512,-384770.0058628934,-319108.451694003,1015687.741600952,-171641.0514163893,738447.4177546056,-1580017.9221010483,-178511.85450250484,970281.8686697017,-33045.89389023322,-419.912134974943,407681.22524368815
28,2.1952777975550815,81.1282637395604,29.270831495403293,39982.22572768325,49751.377029367904,51503.52800687875,-1073735.6446753019,93218.79251256883,-744621.7210445855,-1219228.161601501,-36319.91508907784,1396785.207454509,-66348.06342772496,-14972.636369158483,318582.4644507655
29,2.1365630434459835,78.77487656959782,29.5624974585336,-73025.35605088409,-349495.60519633006,-298346.7497857791,1064602.0331646733,-161160.0015870756,477544.787939367,-1453566.7767524985,-185922.34225693007,918621.4079764357,-29975.89373009848,219.15691007111636,424253.9348759249
30,2.1962221643595705,81.16470927846883,29.562497556662173,46097.99426026449,63621.98597368761,59285.508809703475,-1105401.693005793,123506.89688646172,-450758.28684020496,-1100515.200262224,-26077.092505498582,1295597.7818113784,-55302.90100069477,-11623.21431927644,332102.20857185975
31,2.1356197238415584,78.73843131355662,29.854163397513034,-57445.63388872653,-354245.63727557875,-230293.43426928885,1104359.4907769621,-152399.6656318335,181994.83906623136,-1368482.0360669908,-183147.75593054868,909645.0865639454,-25423.941700348256,-2567.577952313978,441845.8021410522
32,2.197166551611959,81.20115456470141,29.854163649285326,26320.643243561004,22082.882885124545,-15249.48509588986,-1142497.0559270089,144777.66808585217,-142115.09931282946,-1118301.209956577,-49094.100251557684,1200549.3512409304,-44929.839698512966,-14553.37797257296,348502.6117686642
33,2.46563528635893,78.87397112588546,28.687499150673677,-73025.8669925396,-488937.3554990212,-263037.2794026085,783567.1821055595,-184281.92511165558,578826.4152419416,-1338015.9568395657,-166373.31224135775,679388.767186754,-8489.516098296794,6351.526627560827,418184.05225286365
34,2.5334913432054345,81.0447836696739,28.68749878192863,-1592.45723587148,-3787.8587817375465,-84915.00280835031,-1143772.0333491869,54387.510589147045,-863720.221938569,-1424779.8875650072,-107733.63658412792,1442218.2053231755,-81797.95078795668,-2580.1923015574052,320501.682630167
35,2.4641703388307707,78.82711892258334,29.062498147188187,-67949.70092591584,-388990.7150545001,-323187.2708911518,948408.3437827219,-160949.52928667114,535749.1509370387,-1402499.3593052528,-200929.30155643946,823300.9739901252,-18089.45508253148,12260.687745549269,498863.60983083036
36,2.5349566146696145,81.09163660235417,29.06249776022062,41592.00509309499,97260.59946715074,12094.58131423977,-1218770.7232622602,98306.2497057557,-654953.9947277177,-1284136.714729207,-50786.64302151237,1485870.5436252048,-58542.32465967125,-9555.194026977857,357447.33935951116
37,2.4627063151785475,78.7802669023506,29.437496920677134,-49824.273131553105,-330320.7390191421,-292850.9695562769,1014292.857978767,-153111.39339709713,360224.6291010607,-1334568.5130743121,-199040.82113875763,860613.3525060973,-20000.840933495296,18077.801432295357,530002.7124694346
38,2.5364219555685876,81.13848907489484,29.43749678936206,49349.85371586923,103599.1772486588,33308.46840338277,-1261008.9974208612,132433.4190559796,-394735.0372070162,-1214884.4874874968,-35543.80854598586,1436685.7954013934,-47002.46958483277,-4650.699324251361,372769.61366658425
39,2.4612425518004533,78.73341497044866,29.81249559641014,-34850.456938038915,-325452.91044933314,-236821.6749652888,1050647.6810631615,-138912.56873499628,147780.41363422794,-1279854.563655879,-198136.7488558104,880866.2701590289,-24415.232626178815,19534.340665673677,551086.1520196048
40,2.53788746440853,81.18534118647959,29.81249583973065,31099.512056455682,52544.829858583755,-29858.358623492404,-1294889.922247638,154335.14479755913,-112005.65493905345,-1253814.3240304021,-54673.22204543499,1362273.529367384,-33923.99351918911,-3708.0008175663756,393460.27373374725
41,2.796727230329589,78.90010732181823,28.39583278212425,-73563.40372774011,-536147.3620106844,-328589.4763267678,451863.097105955,-192438.96554446957,253202.82159492784,-955188.1000285624,-213996.03089686664,230883.8888602367,31823.225884958138,37866.227709533974,553625.8139246935
42,2.8687434197509445,80.99781756176748,28.395831598881944,1453.1298485734515,51238.304468856906,-134996.43409683616,-1057045.4095950765,45250.182858168744,-636618.3326719886,-1214243.0873704278,-125107.75270801444,1257045.8402990364,-73232.79869765425,4607.597878530129,351388.63972515747
43,2.7947415182816995,78.84285073163534,28.854164933810942,-67043.09115823034,-457524.83542109234,-375842.224103629,735023.473436251,-187434.52183678505,341539.0072758692,-1183335.6697923706,-245095.51313687876,528021.0322462977,7513.164387270166,50496.50074165815,668768.068702156
44,2.8707297272534276,81.05507556949573,28.854163664963384,41713.16894019315,137805.4801483043,-48666.22138346716,-1190011.7762239263,71775.52619856651,-516694.2324742393,-1197669.9551084854,-71505.39009432078,1400027.7729078364,-45749.223827038426,-2621.590196100598,386408.3378718545
45,2.792756888407925,78.78559402214488,29.31249639317775,-40734.43342458629,-383998.8570512269,-317543.86366679287,839869.7578254443,-155742.06001977355,253263.94319170603,-1163400.1613602438,-234036.70891481522,655159.7161324528,1461.1583536874266,57565.39354851295,714221.5238013031
46,2.8727160114663284,81.11233322174175,29.312495581753197,50283.947638992424,135971.65834200592,-21952.557844825897,-1248575.3122431706,90235.22924174934,-313988.8198395882,-1179804.4367711751,-55129.54922347862,1399237.034130826,-30136.258886340573,5741.211702892934,405453.0551289638
47,2.7907726911363624,78.7283373691046,29.770827612856326,-24813.11872903921,-362269.9014522312,-263874.3375589311,880041.0832714748,-101771.44183436135,114496.20848736873,-1116500.7605686819,-237559.98624126287,703103.3890697433,-12445.567411840964,58859.617349983,732129.3063953265
48,2.874702762426906,81.16959043835953,29.77082750347443,39373.606085067746,90004.34310640862,-58083.470690569564,-1266076.2607598111,93153.22625344429,-73679.18492496786,-1201779.6234467889,-67913.84943337893,1340987.951381075,-20699.475503888145,21660.967618676157,429862.04040035326
49,3.1242938373375098,78.9138775759698,28.104166879886893,-103462.86772572329,-600200.7101467566,-410423.73359808873,-63411.1556035791,-227325.60289314325,-48873.41678855501,-761344.2681103894,-259158.01563849993,-93585.02772167955,38401.23924217249,56058.110469599436,601263.6898245347
50,3.2073649542301412,80.95905367891127,28.10416447886732,-10847.862221386,44486.54255276477,-211031.3407960185,-900561.7562326695,5835.103997664104,-431231.1831824245,-1008689.1788102245,-166443.5988610331,997740.1172066178,-79665.19304156215,19256.497892771247,353732.56631712447
51,3.121983134543699,78.85663382884394,28.645831707986716,-92676.9606891288,-586674.5228491151,-449223.7282834929,281248.4773785191,-237779.4365378998,118999.38465061793,-878484.2129256444,-285001.6601018418,34910.66120574929,15739.578830893059,65370.45331574584,761083.0469722317
52,3.209677316182164,81.01630000442209,28.645828971525397,21726.04323302722,132964.00999054505,-139071.3658421725,-1067952.8888618671,9624.931545781357,-380977.11331508437,-1072771.7522013455,-113784.7696106445,1202175.2091933896,-47101.568447909965,20246.231646240194,391949.22048454557
53,3.1192177869469444,78.78898311699545,29.187496059293426,-62427.09337826914,-529647.4753689016,-370011.9535109437,429992.8457907887,-167569.35974271782,128089.15779062288,-872783.8359560405,-283768.12099764077,194465.43469556692,3415.864833786998,73048.52715183636,829335.5448529203
54,3.2124449048855177,81.08395264590305,29.18749390364986,38117.15237961265,152109.50490193383,-97421.53794644406,-1154888.713633657,434.08280108548524,-237254.7236730601,-1091142.104268992,-87268.77329230582,1271215.9968964,-28013.552990402564,33946.180335421996,415868.01489714184
55,3.116453138995027,78.72133225733101,29.7291600128799,-45147.02462158687,-498225.2502980633,-310488.61597303726,485200.4286221896,-57490.030783011396,72758.84839232074,-822179.2814121745,-297111.15576436877,265429.54628385574,-10646.526617874753,73589.23605451675,846166.17733395
56,3.2152129597899144,81.15160479474666,29.729158868887183,41518.18211339662,136372.5005067257,-88695.60163140098,-1163750.7698229752,-23572.770026496033,-40195.30833905008,-1077848.053863612,-86706.47089145769,1253749.605743791,-18949.816742954354,56665.64109231169,436455.36735816195
57,3.4547744746315527,78.91503974130829,27.812500710029315,-142086.90981476812,-635842.295425735,-458823.93909596524,-478403.9917818597,-252570.88727112426,-196578.4348432805,-1088225.2810862907,-300482.8777753793,151955.01452520202,10598.894296054199,51368.97952228253,549892.1587924955
