element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
41,2.7967172346364007,78.90010685526354,28.395832136554525,-57726.78736122691,-347299.3445234198,-217088.71304471916,440938.99097524007,-119327.83233811217,279281.8178320908,-790015.1849565443,-146469.86999276435,314370.21001994255,-20723.695565967526,13022.206087428913,319952.19459531305
42,2.868738452855031,80.99781777049787,28.395831956568458,26964.091039606523,58529.33636017919,-39833.638816913546,-612861.2870096246,54494.73078227845,-368852.92745581624,-662311.9156700211,-61774.08662041628,769745.7908733095,-38380.895578092866,10572.306608798706,287758.93304927676
43,2.7947322352770176,78.84284974872818,28.854164484755906,-56682.82818355572,-319309.7013504761,-251656.43165800534,610757.6984640869,-124241.25320178403,293686.9656626747,-931856.367986283,-166723.05388049706,470930.4606747429,-23004.20838216802,22186.369703721597,382307.49624504545
44,2.870724401783469,81.05507504653228,28.854164298126776,56844.458982591466,145131.72875148698,13014.532704395613,-734800.782983475,88755.37735007677,-311550.8880036946,-678166.2840446418,-30620.088557144285,923777.0930402599,-28070.490806704507,10236.199124997325,331487.91352375236
45,2.79274777052267,78.78559260696863,29.312496452761998,-45558.06494574943,-298035.3554190319,-227897.89228548732,681460.1144611301,-117871.61077695659,210916.89896241747,-937077.7713885237,-166084.73326648594,531671.192004741,-18360.902057674066,29322.80127552959,414069.6303192333
46,2.872710520985113,81.11233218447725,29.31249639914866,63009.34391665897,163912.72855909297,14421.975399295658,-793386.7716426157,103244.52554092517,-190338.99914016784,-688393.9255027989,-23830.757156964733,953568.7305348113,-20090.161879938463,15651.349724660984,355299.30999512697
47,2.790763608786037,78.7283356707142,29.77082833648592,-37082.746542926594,-306438.76181527495,-196332.0113831496,704673.000345263,-91640.55140474554,100564.9573254882,-914466.1794642014,-171553.71609668064,546166.3758195308,-19891.787417383097,34511.74592223327,439223.11478566023
48,2.8746970476408586,81.16958911334227,29.770828481916965,52760.069837347335,140120.12144251866,-31521.177780004153,-819860.9159934184,97417.32407241238,-39234.08095254362,-726739.8355576659,-39325.70207493509,927424.5511324632,-17090.29301803461,24624.888900384543,376795.4306828039
49,3.124281002026734,78.91387678597133,28.10416562840723,-49060.57511043835,-306460.50645767094,-224312.23593576596,163297.2893156523,-104203.89247950415,98800.99887748995,-464828.11342536507,-153770.1310810543,38764.92700254414,-18385.1093235392,27169.665248800186,346752.13097701117
50,3.207359945569269,80.95905369030513,28.104165156168428,9566.018319977815,4353.410510114067,-89446.74220870846,-445969.57830146333,25731.391654558123,-205634.2117553107,-483036.55682942685,-92410.67862302446,499919.9220738349,-44419.83297603494,18915.998468490823,293739.7852025519
51,3.1219709831297022,78.85663196653977,28.645830593083407,-43653.9270827148,-303801.7354376099,-245071.97457923772,368230.715082415,-110074.5417330906,160392.7613139666,-647998.0324762573,-171881.56557771727,227351.96095441212,-21132.682526997884,40986.71647075994,429895.3967595716
52,3.2096717493630242,81.01629884864923,28.64583007991924,33917.36971397381,82549.2361543124,-53275.871724681114,-593053.6777679845,49327.26216413769,-200665.61428369884,-560687.2960556074,-69273.52742124141,693151.557620454,-31216.802348253204,23335.765288212035,348919.90814975253
53,3.1192058099768714,78.78898039789001,29.18749558814043,-30425.42446396745,-287939.1222446805,-213769.81671901862,463810.5952423523,-80111.7538083961,135496.2121829268,-685881.2501154735,-175192.82474482438,328939.7114326314,-16727.57542658523,49163.619756226784,473372.83082851477
54,3.212439082680703,81.08395056162522,29.187495275472575,42323.43069603013,109098.42278766638,-50729.46590034438,-671742.0745958724,46963.12759485457,-125387.26402027802,-603169.9340675083,-62237.88455157334,766100.2062024337,-20868.165598898082,30850.042068240542,380361.42785904784
55,3.1164412820737986,78.72132894148247,29.729160445415136,-23346.434603540532,-288086.00254454365,-192569.77450390515,486627.2249363578,-23824.49171988466,78078.57779438449,-669301.0052709237,-187476.39908144812,352775.1927003826,-18216.583291091032,55577.49748543843,496626.8347495595
56,3.215206770783836,81.15160208672664,29.729160457421514,40783.12074055444,105859.46169627248,-69705.6394093549,-695499.4582833202,23930.153650733522,-12830.657820596949,-623033.6674687061,-70426.1213135739,770396.7318097521,-16383.208966833883,42572.12675335948,399824.22765040386
57,3.454759096911784,78.91503850864349,27.812498875085257,-61986.83331919293,-286028.1807029152,-234223.00807244272,-63388.26950238054,-97403.40069936436,4416.503400859182,-368504.35457839735,-173681.5285290055,-40052.138987147955,-29193.61663881892,20552.683559632,324958.4469577675
58,3.542910143035771,80.92873353615994,27.812498111394063,-26830.852520901146,-60624.45986537264,-139521.24716568174,-326291.0059997606,-3180.486260356686,-99809.80981269282,-391111.2656647273,-130416.9329913993,294551.6391041711,-63194.609094718915,13422.978334448355,254877.51315967983
59,3.4527103793868,78.86820861799345,28.43749696763011,-47776.325277633834,-302943.802824056,-244143.41955266596,110867.48106265845,-101933.2506444178,64058.88931248822,-422817.8434322035,-168666.05458480903,-3379.6496373431964,-31001.938265230816,37666.0689558469,412427.9107933476
60,3.544962322905665,80.97556402882567,28.43749608890444,1563.3101927512134,-4671.201049359122,-114042.91761869381,-457839.68416442414,8783.76213494244,-117826.10798837882,-476093.74841358856,-111302.86002418556,470245.79996247246,-47103.80461371233,20863.379468042614,308275.4018253675
61,3.449295068391838,78.79015853813863,29.062494772085127,-33468.455996957106,-299035.7911678441,-215122.9784267097,212900.02045889403,-56596.35725629286,76683.80963168606,-449623.0357565584,-188065.2081956698,90061.01836071732,-27440.402828727947,49167.13147754227,472982.7784358987
62,3.54838084580049,81.05361456792193,29.06249412059986,13558.031380933457,27833.923897238994,-107439.94296429423,-552934.8221741865,-5315.998597384569,-75966.2683457319,-540046.1698049742,-103285.33975700643,577283.5218758588,-33694.527186114734,30293.70939868378,348369.97077858134
63,3.445880195451895,78.71210835010122,29.687492404422027,-25089.49226618438,-292485.33570729726,-195014.8691144397,242274.39531592224,17553.906577458038,59521.790948725386,-436479.772100135,-205226.6307386015,129116.7057508151,-23431.45691030656,57653.796618572356,499456.3374529579
64,3.551799559719753,81.13166496310951,29.687492185373422,21061.35686447925,46573.07490597201,-100439.13433426124,-586125.9007828295,-35539.650223733275,5362.06648286751,-553424.6947408828,-100640.10504434136,621260.0972214142,-24093.053047748843,42625.764394935555,367975.343005781
65,3.7849936026285333,78.90841112869532,27.52083209336454,-80911.77735121158,-300716.39152520365,-249173.9251331081,-197241.70440986706,-99848.26206026723,-24175.52456333593,-462349.9151788751,-206753.71739317497,38301.53856252687,-39727.546790963155,11979.317155505503,315279.44133996323
