element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
21,1.6476152827135673,78.7683836373488,29.687497922294497,27641.528875803444,-180589.92619270648,-191858.24150850056,579873.0658881849,-80902.54549287859,363321.8052142957,-814757.2416147769,-115404.2572333646,585354.8600227379,-41183.16522452946,-9761.499153707944,432734.8917123298
22,1.6854052668053567,81.1899502814956,29.687498132204833,69988.41946406454,-7246.926530424989,4489.233087383586,-626859.4376337328,48334.259964655364,-359925.16039187607,-670030.903427778,-39978.06671345412,777239.6961622554,-60425.760096300546,-12802.998052051513,373358.4619956205
23,1.6471923569281621,78.74234570351713,29.895830591267227,37237.14751386719,-179300.59622502205,-154294.779966953,599312.2044416943,-62813.61508401502,132696.67277410394,-712068.7281846018,-127816.35756875327,543526.8570752469,-36107.55778597918,-15880.258462600052,441691.44800515485
24,1.6858287890097279,81.21598833224415,29.895830889988986,59308.73128595854,-24893.570411197463,-39708.471657096656,-647597.4860843839,57830.80503071086,-121157.37461919547,-634594.3931482879,-59385.579441119844,688686.661807072,-54649.91342399799,-17964.391904178312,380868.37621403264
25,2.138456851656128,78.8477681120719,28.97916571721783,-85353.76298219935,-571688.6986728371,-296441.71427744575,1196932.8675570553,-260030.9912997346,1161652.5303565299,-2092764.06544027,-169532.6231926917,1308812.5127004797,-24828.080935260004,13697.35691822008,512963.6198653264
26,2.194338182150354,81.09181738853566,28.97916564156295,-15787.108509926857,-111670.71671927569,-82907.39778887236,-1421954.6846337428,36840.55785033286,-1391492.132714616,-2027990.356668362,-133802.69848604087,1951427.832136328,-122554.53688991956,-9368.168620021404,381764.9780225727
27,2.137512558580726,78.81132233805978,29.27083133176151,-86344.5883175583,-452270.67171235813,-374650.97098601144,1317296.1215614819,-196915.39325651995,949197.0498070564,-1994482.329498355,-214353.2665502283,1295569.3650326557,-25489.34598291559,6014.350414961961,568341.8979943735
28,2.1952825876884585,81.12826366201973,29.27083126964152,32192.525101275023,5886.331747345385,33496.51427640752,-1454126.050151727,95252.21399418592,-1013839.8483300739,-1705420.8809536041,-64845.56514041562,1841841.8172190473,-92544.92569016892,-16797.508374397876,400499.41712587385
29,2.136569028473186,78.77487697087503,29.56249706348397,-71347.23183341461,-394167.90631845687,-351137.2778954735,1378808.0878458747,-180250.4769577804,612155.2197943596,-1825249.9955706862,-223800.12182143974,1232397.701344781,-25416.342461673514,5280.148132620024,587888.0952222624
30,2.196227020403627,81.16470932710756,29.562497207533042,41413.76233001185,21091.87845726714,54181.96076877104,-1486399.7354601808,137764.68961219382,-612095.1664093455,-1529800.2999693376,-47213.69933935552,1693701.6008647433,-76761.37111182293,-12732.564268447848,414391.47652696486
31,2.135625752799678,78.73843175155994,29.854162752613078,-53029.882337555624,-391662.67107762315,-274203.24153191375,1426028.2024953465,-170151.7706140736,230123.76194600938,-1712943.5613477798,-222033.87492200805,1216081.6413226954,-23820.445187420763,2048.9986478956025,605786.5570986005
32,2.1971714602406114,81.20115463457046,29.854163186912913,18147.95300260189,-30881.974421088868,-29887.613735342125,-1528223.3405479572,171844.06232354927,-196058.4264023527,-1534939.4107990554,-72224.54347630532,1564542.3191215317,-62978.965776169636,-16252.504643294573,432487.9482307947
33,2.4656434537128997,78.87397151761347,28.687499373809306,-74374.36900156701,-617393.2116260385,-318998.7660345158,971008.8876173327,-229445.1325870037,693181.3552964646,-1643716.6201321972,-202348.64147719223,835298.9149472681,13878.824550272953,30435.004761461947,596260.9326559966
34,2.5334964694734152,81.04478333558659,28.687498613483296,-29147.944974311322,-60426.44128926718,-163343.78961910406,-1601101.82053013,44575.87803448793,-1208084.7875397922,-2048176.8810220114,-168823.29779811652,1964082.0029374452,-121780.81731228372,849.2067445609508,403061.06370576064
35,2.4641779657046174,78.82711948669377,29.062498180484056,-65756.3951549941,-461553.9213435566,-398784.7863254453,1204697.9069803236,-190509.78682706406,670547.9297206465,-1744569.2080385955,-251203.96805647406,1069678.0732710732,-278.7384931602667,28777.73670651823,713483.3302573327
36,2.5349619480548267,81.091636745471,29.062497390978834,26524.23106037166,53331.26795730162,-31082.216240058002,-1675698.7633818113,93227.48647243188,-906758.7578283283,-1836463.6636343326,-89998.15766374471,1975235.1040756926,-85907.60106809669,-11185.598473486227,438655.3075738887
37,2.462713831371627,78.78026764916262,29.437496586848052,-37872.49049923662,-360931.67541490356,-352949.81757472653,1290249.297651555,-171554.56277289198,451143.0618182403,-1643187.6388267209,-245042.0075635828,1136475.662901437,-9738.32727134638,34958.52563962851,753501.5814575059
38,2.5364273935278763,81.1384894999171,29.43749626298682,36362.48484350096,46681.60660993461,10266.28373361629,-1716189.9762163064,138934.01462077498,-544665.03362413,-1724284.5323919416,-66180.8572718892,1883775.7648508828,-68377.80121657088,-5828.217649491996,451049.7615119285
39,2.461250091304846,78.73341583965964,29.812494815761347,-18031.17651964877,-336970.9023936941,-284191.10675065697,1335841.0884408809,-149918.7463793424,180244.93839136115,-1564791.1112175626,-243095.0376581269,1168692.9632116896,-22203.62147093421,35080.465844012855,772077.6663417465
40,2.537893024887295,81.1853417216565,29.812495172132564,14821.294741109617,-24436.73758301758,-55005.52947512718,-1749340.537145769,175818.952876165,-158728.6989646311,-1754365.2329291555,-85457.39934507827,1775201.6599571987,-47371.74567147535,-6004.598567238406,473866.5146086034
41,2.7967379855387495,78.9001078002869,28.395833480587612,-90648.31986322485,-738027.1066756176,-450125.4951060223,463243.30592041224,-271533.53745659953,224947.06801352638,-1150257.3132710964,-290117.4204485604,161573.81207479234,59985.73492160694,93530.4394570138,804962.5206087749
42,2.86874876017123,80.99781732799357,28.395831203209333,-25698.676291148146,44932.13756522438,-237422.77584160044,-1535143.3921294282,35839.17437027731,-924793.9508566645,-1807958.0040919757,-193306.31763541573,1783075.0071598673,-115146.1089285726,1091.6083109328067,421301.9534254129
43,2.794751504975144,78.84285177988822,28.85416542240434,-78468.87781073885,-605866.63657259,-511242.1712066708,868352.0729275813,-256542.4119145554,392881.80546179594,-1457265.193934718,-330214.3613154368,591901.8696601555,38961.32597798027,82120.06101775654,977507.2529647901
44,2.8707354539851155,81.0550761294136,28.854162969587332,25579.170964777928,130619.55687080021,-115000.39505762605,-1679705.5162961145,53881.69203124033,-737416.5899092264,-1757971.1143401996,-114852.86335342942,1914022.310471581,-69527.43420646105,-12968.419583744735,446619.6511551788
45,2.792766695327034,78.78559555285473,29.31249633647632,-35994.29959536002,-477254.34720659733,-415457.7479691373,1009943.3142266468,-198058.8967005096,298669.33067695796,-1408515.0138571789,-307581.82240164187,787390.441487726,21341.41395264659,88394.45997705738,1038093.7241618487
46,2.8727219162876625,81.1123343417776,29.312494686912846,36471.199308410025,105400.68825307419,-61184.588739711566,-1737913.4887512713,76477.90975748657,-446926.531348922,-1711093.9635870834,-87717.87525398709,1879499.1376628429,-44027.28311111873,-2452.804017044379,459876.520285771
47,2.790782453131166,78.72833922177867,29.77082684488329,-12294.238062384378,-424638.1599693799,-337364.0880671265,1069084.8084073283,-114699.65076297677,129241.68759961297,-1336435.6647478167,-308772.01294908556,870911.1915980118,-5058.295812258678,83572.75083719779,1048512.1549040521
48,2.874708912934601,81.1695918726832,29.770826435083055,24560.385011170227,34349.7922375317,-87084.51605766712,-1745401.088521333,88692.12063410463,-110492.1489319371,-1716103.0152506595,-97525.22636428269,1785453.9028059768,-25366.789242494047,18946.25168032573,487306.7351641414
49,3.1243076477889167,78.91387837685612,28.10416823444294,-161193.30109464948,-911236.2767867103,-611571.6931953958,-307562.136563432,-360007.3656437685,-207843.51696890034,-1275050.6627236453,-371474.81501721987,-37475.79333588951,59616.38238322703,128045.07671217568,875393.253794604
50,3.20737033981607,80.95905364897557,28.10416373442538,-32579.380439742898,89388.69386986922,-342437.8028210579,-1390019.8137036758,-15307.274150888823,-674105.2994949799,-1575642.9360724853,-245276.6653654407,1535291.1120469947,-121043.12099411406,20761.206822461278,420440.50163538323
51,3.1219962075316094,78.85663580472118,28.645832919136076,-145153.80240021835,-888053.8837725398,-670447.9518330313,187363.9817056277,-376618.22489859926,74406.69532030598,-1207001.333656335,-396635.3195812188,-100018.984768236,54219.12386409595,92753.58486862076,1118424.9484694574
52,3.209683302562017,81.01630123992415,28.6458277568035,8753.75854522286,188261.62025129545,-231731.32693702957,-1578963.8032735556,-32914.92507585231,-575057.7522330182,-1626479.0743033097,-159820.37143276667,1751583.497595565,-66668.95254354012,17212.651740849622,440179.7924796428
53,3.119230670180862,78.7889860483122,29.187496583058273,-97492.14345692024,-790861.0838762323,-540065.4953898893,393199.0909589072,-264276.5536141551,119987.58124082598,-1114924.3677406348,-393527.97633043514,80033.62134802766,23936.10274644967,98293.36013022035,1214004.4103864986
54,3.2124511664104665,81.0839548910169,29.18749240215164,33534.330403445245,198319.74762744523,-147892.92769730673,-1674315.2930536738,-49515.84863577424,-357552.4184067994,-1619322.17287254,-111891.09757562057,1815174.4207817446,-37658.46569198384,37741.79942111497,455392.0947751723
55,3.116465883801877,78.72133586846843,29.729159572004455,-70384.86706985577,-731031.1917111456,-439312.77608932473,484158.2441242112,-97431.66864242897,66730.94949804198,-1010902.5951286079,-415522.95918529434,185696.7194435759,-2901.095444176984,89533.23619553063,1224731.2333237873
56,3.2152196221718237,81.15160771854849,29.729157132905414,41971.886475360865,167827.24608426463,-109535.7675506352,-1666545.6325017475,-74683.04182523172,-69342.83493029229,-1569923.3200627402,-102463.41766304275,1772650.1027347734,-22342.772534173095,70678.19016188967,477730.92901879665
57,3.45479101882447,78.91504099258846,27.81250269649042,-226768.73472418587,-1004327.6019346209,-700647.9175936894,-924932.1296869871,-419821.0425323705,-412797.3575803137,-1899030.6491230652,-433762.25329972885,401048.6481702974,11504.737073367121,127369.39840384324,792949.0186062386
58,3.5429206869660073,80.92873408875582,27.8124960587565,-94438.25803481368,40756.08009939923,-463192.9540516695,-1331242.9036175725,-95851.34845644918,-522587.9120324,-1547410.467891085,-323968.05888147815,1354503.3947854792,-146107.0356847071,32907.117488712036,399224.83289098373
59,3.4527418170368502,78.86821478950603,28.437500834603394,-228289.81745722977,-1110257.1781836485,-778871.803568795,-510658.69818370696,-484342.3075908413,-145477.44915524666,-1637316.5682046784,-493448.86466730526,13346.633662310518,38550.55041578262,56148.359768186325,1043518.9053995516
60,3.544974419936422,80.97556811384129,28.437492703268234,-25557.75847734035,147700.79521706153,-359974.8756659074,-1511511.1282025878,-149913.54060205587,-462431.76883505785,-1609020.1257227117,-226818.15744498765,1598006.444241513,-83607.8518163889,41531.919306879216,411967.8054501359
61,3.4493265435994585,78.79016774851527,29.062497294718685,-185988.64970731986,-1089195.6010407307,-663504.6666403132,-294158.3689087709,-365133.9948201868,-17464.346509245945,-1359264.2923490342,-497107.32262914564,-82317.30241018413,-2833.847264726457,67092.20355030595,1194510.10633687
62,3.548393608405729,81.05362171845618,29.062489891039156,16280.951373470132,208319.0405122703,-239422.39531267976,-1652819.3400814456,-198670.3356489729,-296337.7989143151,-1632267.8922594716,-152218.74110206444,1769664.2299345967,-44775.7533747637,62490.635046611154,431482.29914979776
63,3.44591138145725,78.71211984601854,29.687492781108723,-155450.84500507027,-1051867.3933131099,-537808.977593154,-170316.93479293236,-160591.51473680307,17411.49637536152,-1124157.502299881,-502185.14149115345,-118784.57212029908,-17786.18203566258,62052.54827393696,1233098.851293858
64,3.551813340725799,81.13167438735499,29.687487309066164,46629.18633228783,233108.36787335566,-134531.4904968064,-1655928.6252469472,-244466.74777278097,-43820.38841710603,-1547069.0007643395,-117413.2532233189,1809688.3176964954,-24999.36197318413,90908.52537604,448633.8503101559
65,3.785029551074401,78.90841452404018,27.520836901274528,-292344.5649136551,-1064108.5295943103,-752987.1911730706,-1326728.661270613,-467825.42808531853,-464344.95045591565,-2330602.3281748462,-488580.9311810918,709742.9736749033,-26179.00456776091,129200.75270157277,766077.3686713392
66,3.8787143953710848,80.90620461799621,27.520828469698767,-114786.78710761233,-17903.031627234202,-548379.2721730188,-1335098.8994348347,-169618.15345941842,-432172.3901390751,-1582139.6517631277,-386468.6394529769,1287539.2003082393,-173420.41994814397,25633.83437644942,388623.4315539318
67,3.7833410991637146,78.87200144357534,28.22916861499525,-308556.81481691916,-1253122.4757308878,-851938.4619140564,-1055392.9249747612,-588642.9623042796,-252009.81374392047,-2227523.773080883,-572563.4985719441,386469.5191909627,9642.029122153877,38456.18333943756,947497.1753389842
68,3.8804112955548256,80.94262859516323,28.229157703930454,-52114.68915505083,39046.45287903675,-463202.5436706094,-1481315.3490230918,-260485.8403692426,-381047.5184082694,-1661512.9895385876,-293511.7000942219,1478753.909686186,-103794.84050724187,41340.20968773449,396619.03349143907
69,3.7795698009426815,78.7913658961712,28.937498182152275,-260386.476402488,-1294980.1839041559,-756730.117229068,-883004.9861319121,-503974.19007125474,-96052.15063873987,-1993242.402561319,-594969.1162374198,276114.7412630285,-22437.17164213945,32470.559316832696,1120873.3066192614
70,3.8841889658023394,81.02327384601074,28.937487395516015,-19842.97234303267,107653.53299833261,-325387.88363324665,-1644034.5235257875,-324306.8285376411,-253284.62115462875,-1720407.8112615927,-208063.35008255226,1690893.8383661981,-58057.162988323355,62521.80467959242,416636.39775917627
71,3.775407162502025,78.70292639793851,29.645826490298695,-229719.03629760817,-1298297.4513730782,-614155.2254637864,-748294.0550568622,-303316.1666519484,-12236.155921657033,-1750657.6094223873,-568771.0350441984,177256.93133211287,-30358.54602148807,32916.91334725924,1195350.7705009426
72,3.8883575327310975,81.11172071631253,29.645817480692934,25002.855671792244,165071.39486723504,-174736.68369968818,-1668080.8534803991,-371093.19492474815,-29435.636629797234,-1628380.8137086157,-152311.78666947153,1796030.1672174265,-29241.723456826767,85945.96096540385,438058.78626583645
73,4.111700601859622,78.8920686817905,27.229171219152718,-332138.2833626114,-1090002.2299519305,-769141.3778734411,-1562740.5249221295,-500466.83326997317,-440563.3769864828,-2565827.379531051,-523300.6278034663,897846.1161465346,-54393.089319114595,129838.39967436316,776476.0445060136
74,4.217866085056537,80.88923392062766,27.229161123208282,-148305.31283548137,-49931.19995384512,-625160.9964462166,-1413952.4424906082,-240242.99255694856,-388100.8096062874,-1699638.4059436198,-444445.40855441114,1320686.3052624878,-199257.67950378638,18218.868597759792,383642.62080775935
75,4.11034059295065,78.8660706737395,28.020835988801355,-345440.4803712053,-1314955.4765642134,-883649.5754028333,-1429093.3065032207,-667904.1652380656,-280283.0854992969,-2626648.8467221716,-614633.669832641,697236.9842165603,-17327.62392887301,43245.20765171832,913003.214265266
76,4.219238867689994,80.91524607893042,28.02082241660302,-109415.51060197319,-52763.09897506375,-555899.1285479781,-1549153.5478124397,-372132.8289576752,-339491.62400737975,-1829210.067448266,-357585.18695664755,1468717.5162798986,-124034.77079480013,31443.9157707529,386977.21953971696
77,4.106343914610268,78.79066309947086,28.812499020899175,-301906.3600584047,-1391637.5453354337,-799411.0872352414,-1343789.3705636186,-629910.1115226394,-129123.81872262886,-2506302.5630858676,-635073.1044702341,648420.6749270222,-23607.963882394226,10909.24193997683,1085320.2336984864
78,4.223244849084199,80.99066685189871,28.81248484745757,-63926.36632178804,5399.1877193869295,-404807.19848775887,-1730617.4156893748,-450674.8115565714,-235323.16502964008,-1915673.4309541546,-261397.78121734544,1713736.83508134,-71542.00354192738,51391.428192216845,408399.2828811115
79,4.101076778404506,78.69185110530161,29.604160612471574,-275409.3756961592,-1439764.9737873804,-657836.80151545,-1238253.8520566141,-464203.01342744945,-26390.965283070986,-2325801.4402998,-602380.7571523163,555171.0464531272,-31120.652895377803,14482.309544749049,1186910.6287030436
80,4.22851986691988,81.08948956153658,29.604147808002335,-10324.77676412963,74136.59032650806,-218735.5361133382,-1784031.9600930833,-499015.8194789758,-24747.850509812855,-1837207.5615599982,-190331.67339738546,1872615.512406424,-33812.620176735385,69258.36363395714,436472.3857220834
81,4.4413876743268546,78.87349569889867,26.937505206388828,-351817.7165807791,-1098501.8982144315,-767863.8131705797,-1691681.982996754,-525559.8149867072,-382050.42287806515,-2678076.140301341,-547929.4847183796,1007822.1970539298,-76946.14861454633,126790.97667647584,800338.1117458355
82,4.553791238806701,80.87032913024889,26.93749358318635,-170301.60083520584,-56716.91716407532,-683316.7899827372,-1532891.1333972074,-306223.7435253093,-359978.46653656015,-1839876.7476909335,-491314.1606041237,1420855.6003130393,-222865.67319209428,13683.733235464371,381837.8673515941
83,4.4405188712603305,78.85790486108812,27.81250346557951,-355400.94261707156,-1335504.7127323821,-892066.6171315147,-1673138.4838392634,-725607.0688750601,-265568.8930710312,-2867857.062306762,-642838.2550871236,927723.0449129177,-38280.22285745471,49820.69742070719,917097.2526353089
84,4.5546777857238325,80.8859374206624,27.81248740135795,-151205.43668035293,-113939.77792450183,-629879.2017881696,-1682408.1221397438,-481845.01605056267,-317782.06186236936,-2041651.178241551,-410096.87486012647,1556723.6367086535,-142211.39750819397,22821.348786030932,387532.6277274476
85,4.436573639788371,78.78771241967229,28.68749973056677,-314032.458956176,-1426465.5057987447,-807728.1892119162,-1690609.5844412865,-730899.3577858718,-130174.26971676707,-2869635.0265310816,-651092.3339779614,972501.2065422063,-21450.72341429774,1545.7309419447056,1078596.9527182102
86,4.55863581431623,80.95614699933573,28.68748228216285,-99157.35150554682,-82950.39952748374,-475797.5875996586,-1898769.3852526636,-583838.8267731486,-231657.06944909997,-2185739.067182038,-308048.3815111786,1835882.1100605275,-82198.51100166875,39644.517291658885,411615.3770540197
87,4.430430115778621,78.67851804940462,29.562494491612288,-295757.95674129884,-1518146.5028055403,-676901.234339309,-1645711.1018035917,-615150.9869115013,-27755.615639684605,-2792564.2462781863,-617750.9845402754,919509.5369323128,-25133.07406875163,2533.265469846205,1196578.142037279
88,4.564789537740823,81.0653563220611,29.5624778245162,-42736.587233931146,-23568.00990911189,-262531.0682741112,-1995592.7625335308,-640087.4578912278,-24713.539503192613,-2148362.362833295,-227323.11651042954,2046849.8139265704,-35847.11886367827,51976.434576234016,447974.0284275891
89,4.767956455661684,78.85514721869606,26.645839038273753,-393032.08218543965,-1153037.770277701,-799296.7128418067,-1869010.0832852318,-590520.2694112506,-343266.9701628777,-2897404.8905251166,-588563.8242116862,1140602.1494318568,-97701.87065431861,118628.64872496595,807718.5475459781
90,4.892833287884917,80.85119978389737,26.645825989732497,-177004.35070154717,-35189.14596055579,-700276.5809508698,-1556331.7862933069,-340697.08229306637,-304169.27845711744,-1845157.7499082454,-519790.02866251115,1452477.700957784,-246033.40200948727,6961.429928027382,366195.61021932913
91,4.767676775033482,78.84995848035625,27.604170795685086,-388057.98167569755,-1402870.625252272,-938712.912099598,-1950108.30833193,-831170.7236375463,-256801.1421909279,-3206011.625576079,-691134.6340564365,1167504.7406049478,-61839.01071871421,50312.28186776065,909284.8778894288
92,4.893136301522975,80.85640975671384,27.60415231341292,-171356.37548377464,-129931.31671242046,-662583.9323207707,-1726241.7907172446,-546515.472339345,-279223.2673312905,-2112805.6859442517,-443963.39048046875,1592897.451907755,-166165.397628148,11463.63929335654,376615.2256770342
93,4.763637391448911,78.78499280798873,28.562500285163,-347037.72452172544,-1499795.9177081361,-840835.3232418173,-2078629.0503534516,-881123.2179621651,-130979.12346437715,-3329399.405958295,-682748.8500757908,1324479.2905624076,-37703.783556089285,-4903.298558402473,1042187.1446037646
94,4.897192528124132,80.92139724664204,28.562479575304106,-116678.23504386813,-127389.04113675242,-516385.08654593583,-1970382.5232001434,-670890.5339767964,-217915.6929927218,-2315330.6856409665,-337660.1936825014,1892538.5165969115,-98919.44171486006,23827.295649041902,400089.0591829176
95,4.756130570301963,78.66544949431082,29.520828271167858,-339581.63590580213,-1639093.1152745797,-712517.6778215144,-2121499.1709584086,-817571.6028847416,-27827.64356612727,-3381292.0533028394,-649505.7533330318,1339605.3776339768,-33017.4589259404,-19203.27117949684,1153947.2828319008
96,4.904712239724394,81.04096016425135,29.520807639056084,-61662.42585560658,-84798.97846298202,-290267.77929197415,-2102373.836531214,-736624.7682750052,-21805.312600892285,-2322127.906335958,-251398.80437661248,2136797.527102007,-44841.20459601327,30981.479328599286,437410.44057434605
97,5.257397169031179,78.821419223679,26.354173015380432,-92393.4412283667,-581358.5416641714,-397054.31506243005,-960397.5088172327,-231432.3501393546,-273.11433967681506,-1362895.8821090166,-381151.49368942436,673241.0778434727,-121385.75571819986,125778.98241753128,881036.5581940515
98,5.4009800973628375,80.8162423684232,26.35415723892226,-104260.29204597158,-50117.347172413545,-574130.0045722009,-843862.60246631,-135473.16276799838,-69653.140024737,-973756.3212352317,-523653.32926149684,768902.0067061428,-295410.5797668871,5396.46955026396,377954.41057818395
99,5.257415077161991,78.82143375994713,27.395837777444953,-42217.938259759656,-695683.8437772958,-505545.7910906279,-1042897.3572769801,-366502.56820495456,-14316.990928625144,-1551674.451092125,-450232.24788167106,758459.1258461128,-81223.37263353445,56206.849426464105,955360.4604808708
100,5.400992775395456,80.8162555092004,27.39581508972711,-58165.517033513905,-102446.83427294518,-498135.23084003717,-940728.6565056974,-253106.237653944,-111222.56041883588,-1128363.7726346273,-398180.8715487146,867797.0620368454,-187750.27648400917,9227.472546468734,392785.25492288213
101,5.253136547904472,78.76170707179995,28.437500752263016,35130.834175441356,-724486.4846478116,-455571.15822959034,-1145550.5324979036,-413679.6499037525,24857.329999102876,-1640492.4705720886,-418445.8226638963,914011.4845340237,-50995.7458883869,1519.2411982332155,1064459.580080327
102,5.405293623130095,80.87601127291212,28.437474829339244,-25347.626284754115,-117012.23984322941,-406476.5219942776,-1091656.199833352,-339020.6875894876,-119658.88813654926,-1286958.800619953,-299076.2408650506,1037198.6533627424,-107674.41527701491,16095.581865370377,421288.3907211198
103,5.244170351658949,78.63704418182523,29.479162287897786,49325.35071197472,-809384.2732222527,-410616.1651061103,-1202691.3355983896,-424367.7054544276,34086.81403339553,-1739390.7815648285,-384362.978123432,953078.6720718729,-33408.51989252486,-21242.48327435257,1178530.5227546017
