element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
4423,61.45452337196173,51.9796809369688,8.136546498749219,294667.12949533714,-472669.84882896644,-1190810.79298547,20862.248653908748,607102.331822664,461232.888404634,-1618444.7607398205,-222490.4571980099,472121.70561873127,-1878946.9165787124,-246761.36309415603,240227.7977171921
4424,62.215978727058655,52.62774764316942,8.136343338634076,386972.81450697803,-554085.2432951487,-2533152.295167795,174800.29656307976,248087.14570058274,214944.90823411077,-2576288.291644832,-564621.2359625438,440644.80365141033,-3089685.673096244,-467725.8440274627,84439.57741683492
4425,59.93196686792577,50.68392871707404,9.644825560157164,653195.0467551528,-483482.1293423758,1449867.3240935632,-284763.6970574245,485901.5934582326,-72255.93693565927,-651057.184199422,684994.0168908281,1585643.408814934,-274539.4595608369,90664.17130036026,1199254.94101818
4426,60.6934070101419,51.331954242279224,9.644535669303664,552071.7781410136,-462330.57018894015,364782.2670982075,-173877.90981107872,611485.3526397273,242444.02624127903,-838762.7532884049,509465.7545619922,783820.4737766935,-748771.0954412941,-967.8145314745026,560775.7534454355
4427,61.45485731075911,51.979991597330994,9.644261243819583,557572.3622110614,-452891.6254525591,-679805.5695351291,-60565.76504961741,529642.2664302336,318799.26686140185,-1156314.4789880826,-58563.97228830276,639753.6184997585,-1456675.571390295,-95940.14124557246,215330.8210245178
4428,62.2163209008894,52.62803648369964,9.643971769577732,573602.7667794258,-511198.29234451737,-1628069.822806819,9727.874551694067,273494.74705657497,173753.08839793273,-1703712.9835485693,-450089.3487172434,588136.9838939029,-2301185.223943025,-238920.6089921153,20160.20496800256
4429,59.93234392238783,50.684327387955655,11.152679380745138,716961.1863252087,-528798.5086636062,1000123.1335592056,-271304.03260622127,424363.10616314516,-122851.66170946654,-677772.8706032692,677091.0366843379,1188967.6451397394,-295859.1316236353,-28499.52990778466,778281.9821604015
4430,60.693798457491646,51.3323416559175,11.15233081989153,669333.7602213824,-444853.51118735166,318100.3646895374,-207363.10831253842,524966.6074584558,143992.69737265285,-756225.4815610764,577253.3957681312,721552.6995165128,-693419.0784822812,18149.83114947689,438555.58547944296
4431,61.45525948299238,51.98036413195757,11.151994964336064,678789.4840278154,-398562.09893378837,-351183.9077121642,-154290.4547473931,464220.81862533285,224376.607596009,-885172.9178243123,85211.83724496388,729004.5579612113,-1161817.2933164262,13271.519861489003,196500.47699813807
4432,62.216729750963275,52.62839138684857,11.151647460006162,729547.470259096,-385724.6971081358,-937646.6692253237,-118797.18461214742,262137.65810621894,127304.0184797223,-1057086.439492384,-284865.0830626096,748127.6264806305,-1658887.2910174762,-7291.747161613817,34310.029253772766
4433,59.932768036464154,50.684759542268864,12.660501150566471,736063.7948505239,-507817.28883142205,623146.3813212343,-265369.35149101674,363470.7048885848,-160648.48464921748,-647138.5671051348,522249.53864844376,976281.9157970273,-362301.543850488,-110417.94407509918,548040.4100413976
4434,60.69423392088979,51.33276414190287,12.6601170263421,715521.9929031172,-386269.4755509929,247930.6114676632,-248782.30984109215,443900.6744724105,65661.1956070635,-660660.1118443087,466361.1917256337,771482.0489384623,-652521.5777848491,8709.52620974818,396452.31619074126
4435,61.45570350430443,51.980774256737625,12.659743060920004,750289.0288930056,-293624.5754849875,-123783.33517265762,-235355.06051784471,397781.2928606104,145429.09864683723,-668585.1132925282,196150.49930365375,805315.7322242351,-911926.8310634847,50355.284565460235,281209.8249264059
4436,62.21717926114709,52.62878698758332,12.659360232842314,814075.8714401459,-239117.82954423176,-431457.23332525336,-238956.91148171667,240856.81513568613,86424.63000299392,-624858.16505065,-98303.66195190989,866662.6355732209,-1147906.2770321576,14028.13532845309,234729.55997534396
4437,59.933216767933786,50.68520687222615,14.168298807165744,723210.5395986361,-446119.98490642465,315815.44991835434,-269650.55392934754,305015.7459898662,-185382.96493872677,-583300.4542687385,279840.8189246477,896365.6399546564,-484524.841608065,-139324.37161732913,458091.87598929653
4438,60.69469174947653,51.33320315797318,14.167896733955045,727153.9272706287,-293427.27961406414,172392.24657189602,-289673.2035253266,366815.3638713772,1949.8149970293882,-546827.8786942043,333735.4772734639,819211.2956492004,-609707.0835924495,-20367.791239997045,427097.90539392055
4439,61.45616824692305,51.981202849971275,14.167502506938538,777443.2207623854,-168707.72929316905,25107.696414397025,-311780.5299469558,333064.20541084994,78912.76956662806,-489306.430260711,251663.9196621435,871485.6984821808,-704004.3046149381,34518.596157715685,416552.3090602491
4440,62.217648508369145,52.629203466098,14.167101863677138,854364.6445371576,-80026.12548485905,-72572.75410216983,-345514.25877928693,215870.11501689922,51387.454823140404,-362617.0867097146,95782.9518136596,968599.8998461838,-748726.2769003892,11490.105995732662,445747.59176474984
