element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
1,0.3179047448744139,78.76415917142552,29.854166353604917,-11045.139419299474,-67871.70256270842,-74974.71505055406,108684.35403886848,-153392.82637577772,774190.7018777488,-861448.7290614507,-25274.88257859621,732832.054607485,-26298.73116701466,-9595.56514832575,70620.65168304171
2,0.34869813442799147,81.22750773951486,29.85416635292097,5617.57964338278,-35785.5966346796,-14880.34653022746,-109910.51482465737,-93349.28430822503,-763466.3181389635,-795335.9399762019,-8821.74922137076,759109.325676048,-26068.663758102568,-8937.200252074785,73496.22909327142
3,0.31783963540839727,78.75895128731888,29.895832813519498,-10919.322305605765,-67421.19778009655,-77465.08715940967,109714.19141800431,-108262.52100079587,559379.2729187759,-645598.9042107752,-26438.295534812583,516231.59250047576,-24767.224199899523,-11272.983442125289,71031.38396652053
4,0.3487632755763915,81.232715623693,29.895832812065443,7338.785208032983,-33687.84853032407,-11098.080019248042,-110925.91149293099,-63926.162592478686,-550495.6913145375,-580341.890799949,-7856.286452000626,550751.0339104104,-24624.24176328369,-10531.295456888807,74037.88330204805
5,0.3177745247621323,78.75374328318411,29.937499523773557,-8732.411088362895,-65285.170821631546,-70959.83951849224,110828.73821016564,-65491.49628094449,339978.4715809582,-423742.13725539314,-26865.105150073257,305629.8209769797,-23161.69340779642,-12381.77271160896,71456.67366688735
6,0.3488284155977417,81.23792350299045,29.93749952153373,6663.851672735054,-34350.410422934794,-16174.568625632106,-112019.78484599966,-36651.32773169228,-332817.3997062451,-370490.4806796907,-10175.608276048297,336804.9615799073,-23102.06258608856,-11587.255566442425,74542.0159833414
7,0.3177094130608692,78.74853528367002,29.97916623469102,-4453.604546805518,-61397.592363903284,-55322.38109094479,112035.48364305866,-23672.227170503713,115981.72239543035,-209078.24702991062,-34790.613487087314,122695.28251534434,-21621.34525496562,-12957.63429868896,71901.34242526625
8,0.3488934295905724,81.24313150273464,29.97916623163027,3545.7519724501635,-37777.52676818878,-30279.89765009025,-113200.20435919568,-10310.571619183844,-110471.15455000992,-180465.54268060628,-23616.76643069054,139570.63666546796,-21638.267559063992,-12147.323136825655,75015.19467003996
9,0.9849588805892855,78.7922816247653,29.562499501125256,-12655.362359110644,-75888.60746835597,-93687.92906009869,148671.95037453013,-65364.240992590436,361161.3806765866,-472507.19007351296,-32246.825860464727,322522.1170464123,-35299.17002772059,-10534.44302288241,92952.5842033508
10,1.0148407693981054,81.18271916220381,29.562499502066405,12572.129130040958,-19301.947573107762,-9138.958322178774,-150907.04043780034,-7997.098380720265,-337652.0397999718,-372359.9491693864,-11637.023926268945,368128.19633040973,-33574.769630972354,-9432.502699197239,99347.18449527619
11,0.9847636087248985,78.77665783703739,29.68749935543033,-10996.669389153363,-72985.41822690495,-96651.67864539346,154151.0093560913,-48384.97844513114,268618.1751260639,-387738.28251947375,-37019.710277541766,244124.2265355637,-30422.52298833285,-12009.293224885367,96989.49944586196
12,1.0150362479794246,81.19834294340485,29.68749935234749,17380.06431361517,-12455.336367977547,-119.84208655387738,-156434.04223803972,1035.2710383355927,-249418.14715539146,-287280.71506975417,-9896.602815684253,301982.2037445222,-29030.891228191722,-10792.809053300334,103431.30804560811
13,0.984568324225432,78.76103395202185,29.812499215334526,-7018.535408104206,-69755.62172562603,-86819.42097452196,159487.49693483225,-34636.58668691764,168022.6346230701,-297960.82504464744,-43224.50077342461,177591.74770981984,-26587.62279514292,-13905.824596791976,100136.18681442579
14,1.01523171330192,81.21396657506416,29.81249920816643,17576.08076264106,-12287.342730410226,-5913.566172417848,-161816.15468928314,6995.351835994494,-153402.88396171384,-215581.48328891036,-15907.25765508792,230863.91280381122,-25496.404083299298,-12456.19013078204,106600.39593097042
15,0.9843730248311287,78.74541021719288,29.93749908005879,-757.3093875289123,-65989.76104412787,-64379.42630903427,165054.58695836496,-21400.02671614763,60186.16153840146,-221119.2822313463,-50406.82690084129,140399.6123914965,-23275.598218388805,-16322.061529953839,102779.91006721312
16,1.0154270388531184,81.2295904348599,29.937499068879646,13404.646328751143,-18290.038558703036,-25684.471290840534,-167385.79358315072,11823.439501964947,-50351.63189121193,-174986.94041666808,-31501.38309204384,175918.4599879195,-22508.002874111568,-14524.854316464854,109232.69725121828
17,1.6484496043678538,78.82045967252655,29.27083251242549,-13851.835027205645,-99879.72818319222,-119160.77182128573,195874.00617128998,-65790.08923216596,289594.1047520635,-453061.41558650753,-44810.0689751662,264979.14952999,-45818.47371619763,-10003.224627113203,125437.7135841885
18,1.684548109169734,81.13787479788826,29.270832531564604,24586.884394777913,-1476.0743690901609,-3466.683799103983,-196543.2432783933,18423.437999244583,-258644.14816368744,-305145.2899317476,-19940.02672940761,344729.4428877389,-40810.48443926883,-9812.776408450052,132978.52994675585
19,1.648026583386263,78.79442145016571,29.479165709599286,-11753.427710675893,-92398.19576035184,-122311.57548552022,206969.1530041948,-52798.40114120083,222363.0109759755,-399464.0515326032,-53567.29910738718,226568.15168344244,-37691.25397204773,-10690.560511786582,132448.38683270442
20,1.684971458079983,81.16391299347023,29.479165721272643,31574.422706723897,13007.145988335957,12342.42905893856,-207513.9084329333,25909.577800474926,-192398.33965733723,-247954.5634130087,-13184.435350769287,318062.99651777634,-33255.895847311556,-9820.187551707239,141053.41165250368
21,1.6476035723094566,78.76838330794743,29.687498678511012,-6297.785956554268,-89042.45590786723,-108590.96029802838,217176.45912195777,-45877.86296889799,143845.97447297463,-341969.101735714,-59849.65476491246,197887.5543381766,-31909.454100956544,-11271.962045920396,139283.79411048332
22,1.6853948121835967,81.18995099105075,29.687498681571327,32161.331622717906,13812.052894596723,5727.03604110804,-217916.48319117667,29762.404824400604,-117589.4205764809,-213540.51951987995,-17184.94343580195,282425.8835141046,-28479.379138095803,-10159.888650562281,148168.1038727359
23,1.6471805471558063,78.7423453595766,29.89583166376155,1945.1402994396522,-88684.14259741221,-78944.21202142925,228000.74478122164,-38074.04501459222,55488.717026509745,-295211.74758823426,-60909.902220695396,190438.43548952785,-25977.14268361278,-14531.952914032112,146264.3130302803
24,1.685818274023549,81.21598905619956,29.89583165686018,26510.449416504744,2767.5199659278487,-21248.098630914887,-229026.92301353856,31408.68438175098,-36140.123860567255,-214718.97933267563,-29588.46110612417,252337.31119031747,-24207.963496723576,-13261.25741938277,154595.0182158174
25,2.1384406208373608,78.847767477151,28.97916580050362,-69272.44165649381,-246640.4797084944,-200788.58926995215,469350.7008795962,-126298.9527215069,482895.63923828595,-897631.1638692587,-98074.82128166774,479004.4745159862,-47742.92393519557,-9824.907298641536,145151.27654116738
26,2.194325678747753,81.09181864093848,28.979165841743438,20520.81114370354,19273.753577994776,28112.370089095843,-431700.9507582465,48618.301304603854,-417644.40967888566,-554917.4400773065,-24747.764384217844,647572.1392723186,-41766.75537446286,-8995.060816623281,154615.49302607396
27,2.1374969418289016,78.81132179161854,29.270831816923256,-67202.72352789971,-220911.94139697854,-221009.71485104127,508200.0985758841,-115974.50589120925,381011.9236994411,-849447.4685679227,-109541.60730394367,449864.69609594694,-39771.91446024746,-8827.50781093727,161249.88188987237
28,2.1952698590407773,81.12826427265374,29.27083184837324,37504.15510255743,67012.72890370052,66189.09290863834,-467229.19172677636,76137.36435699931,-315623.8025687599,-479361.80241828895,-4081.0357208378664,654148.8150540232,-35443.52874184031,-8379.104412073602,170309.21837576444
29,2.1365534771062484,78.77487636981314,29.56249811403868,-59958.25581055363,-216048.8997716757,-200259.43559389026,538416.9694006543,-119229.74859974958,250274.0105522321,-792802.9819756416,-111206.33214635207,427742.72294587415,-33341.249726112896,-6488.054630876289,173152.93726965933
30,2.1962141255226597,81.16470964018248,29.5624981292995,38108.28092240268,73311.49874046448,54975.89407898704,-495503.5181080425,91710.82007788196,-193047.3800139803,-452213.35948306904,-4078.2199714569942,622687.2531963801,-30311.76429650156,-6135.356189596904,182383.80858913597
31,2.1356100578848554,78.73843106973753,29.854164436190064,-47956.9199659405,-228046.7929154192,-144646.3966173568,567010.5433238344,-117703.2198638937,100351.72204777223,-751539.0531884632,-105225.10128802067,436114.0449777675,-26021.774657379046,-8048.437512827806,188709.00023273317
32,2.1971584254006573,81.20115490584553,29.854164430925692,23425.516596318448,44746.48825601304,-3707.285925960685,-523388.6791872288,98685.41537028321,-55957.26073892308,-491189.9751916704,-22616.12283723832,578270.8169552794,-25207.70471511976,-7235.146722876181,196207.01328936536
33,2.4656225079264558,78.87397098074129,28.687498900118328,-59154.61350893901,-236761.62467156065,-175327.88829569705,439098.6195069264,-101801.07646860847,354508.58062740124,-763995.853823107,-100047.07880812533,392798.8061550357,-48050.71129217643,-12056.577795900945,148150.90051006287
34,2.5334826620364783,81.0447846898892,28.687498985437813,22441.042910541997,32743.38959652873,13593.631703827969,-432915.4371125101,53505.48689110435,-325003.23023555794,-492230.112736289,-30877.004858622335,591885.1818058101,-37633.20413986951,-3148.472141361462,170400.5959972047
35,2.4641583098764377,78.8271186203617,29.06249821533758,-57390.3706312719,-214429.77481950674,-200733.566114778,502226.041303075,-105652.91758910913,297245.25043220696,-778691.3831560021,-111358.74339782051,417496.41498826625,-40729.389547578234,-7929.056758904539,176087.27575941072
36,2.5349476782543077,81.09163695528724,29.062498294788142,44306.54863332593,97834.29634100576,57184.00104173252,-499257.28405596333,89550.63346104552,-258595.58801261286,-463211.1347120402,-7155.391746424061,669691.3724745286,-32022.9092875219,-1187.6189875375223,202675.61963554454
37,2.4626944036690697,78.78026640604614,29.437497557214133,-51141.86359234067,-210992.8484684563,-186406.3500911517,539521.2447855561,-117083.15344451008,201485.69221058552,-761561.441819123,-111529.29987251371,424549.67953968805,-34049.95089483346,-2560.765159752249,193850.4925698386
38,2.536412867555645,81.13848905938045,29.437497614645252,47289.36492135084,112216.2851107932,49805.34401172584,-539731.369568888,109847.9299534547,-157807.40773371077,-464208.54849896225,-3508.41800918076,677027.960552013,-26858.612994074138,2373.8869105898048,220125.3037675913
