element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
1,0.3179090165160373,78.764159628772,29.85416637181393,-1205.385103447712,-141908.27331560213,-85026.92399409422,264203.3726468181,-374693.59676978114,1871745.293564727,-2024243.6539603074,-35777.09184052097,1831880.1633876844,-39229.00561944696,-7878.522620811061,177273.09763874905
2,0.34870231627393694,81.22750699699472,29.854166377976217,7040.797062660815,-96731.18075474068,-61696.20258864534,-271580.7906398425,-238815.98805249474,-1895105.1162481233,-1991411.7353067212,-28425.918161586742,1868451.0671875826,-39397.06153234408,-7584.726779966329,180043.3772723841
3,0.3178439061148634,78.75895172904028,29.895832808807413,-5910.896896503233,-145066.91831009614,-108610.70760144641,266145.1015038869,-263035.2898963515,1349053.6178645662,-1509827.4085424743,-42593.47498228098,1292832.3607167092,-36170.245439020735,-14072.574219593402,178720.80146150937
4,0.34876745711546986,81.23271489692706,29.89583281455167,13746.712821241035,-88317.95817836058,-39919.90152426802,-273473.45863190264,-164141.71721827824,-1365107.2280240573,-1448615.9773984463,-22736.762232543493,1356861.5927496024,-35607.58033227926,-13398.057147300626,181144.6712822336
5,0.31777879486573013,78.75374371625854,29.93749949465155,-5967.676819474964,-144554.4123258083,-112203.37920740835,268247.81958656706,-157524.76002000575,816576.5338358921,-984000.8437916755,-46965.55202013822,768240.9274591223,-31983.1872552783,-18554.74850692162,179720.94111486123
6,0.34883259537246974,81.2379227850044,29.937499500544586,15372.092837956156,-85895.6504667773,-36798.56884014554,-275599.96061416826,-95092.15138885891,-826082.7007900182,-919347.04632831,-23462.94101244575,835487.8608717889,-31486.486590977445,-18034.2343677717,181996.6473915482
7,0.31771368206966244,78.74853571461102,29.97916618075186,-1389.4379659799233,-140249.71459552416,-95599.39926370239,270544.0743657485,-54833.8859204214,274922.26794354996,-482750.98793681595,-63241.99818083662,308754.4342924461,-27342.709090624376,-22058.89787999975,180601.89708078932
8,0.3488976057553975,81.24313078707569,29.97916618675182,11489.390296254154,-89767.04872413141,-53884.144585651295,-277969.94373496756,-28720.132920427684,-277936.72442334634,-442046.5425353246,-42992.12114253434,352876.8606643303,-27066.54155150615,-21886.943792027607,182672.82901186316
9,0.9849652072122542,78.79228197062507,29.562499481060538,941.5898756590395,-156531.39817465504,-124538.08162661354,362608.7270004753,-149042.24982886077,865917.0216053963,-1070875.5499920142,-44864.32331911984,835611.9833855247,-58607.83673078521,-10105.351258469354,242351.25778647064
10,1.0148467906850798,81.18271837982455,29.562499532704553,23286.61370817482,-65235.055640540086,-43594.538385718915,-380435.3455055196,-38706.153795958046,-863408.4767859676,-971650.947370538,-33079.38379399751,919187.3508464514,-57097.027967790906,-8046.754359683745,241816.87086957518
11,0.9847699780065707,78.77665810819107,29.68749922778238,648.861026077393,-150655.09962758358,-143291.1420441384,373458.6113317906,-104899.14846765439,638278.487814405,-869075.5249507927,-57021.361961856455,632799.5062670044,-46695.533507127315,-13435.1287803045,250106.04551989737
12,1.0150423284903412,81.1983422233457,29.687499289294752,36365.59043375295,-44501.160056614084,-12818.354679517235,-390708.21757899376,-13065.671476786565,-634350.2645421808,-744539.111211917,-24075.669368334504,747660.8562778732,-47117.76047073807,-13099.943387354575,248820.81207580358
13,0.9845747282334372,78.76103418545337,29.812498983959884,3874.1825652580737,-146115.56067663908,-140358.27156972082,383449.579282777,-70124.6461474654,394544.86399650364,-665502.0300550614,-73217.02986969583,456119.4102436554,-39197.03302620009,-18024.50029423169,255767.35082356527
14,1.0152378307250183,81.21396588209026,29.812499052466038,39466.43960856476,-38612.84496941281,-12804.379401811215,-400733.98266557517,4314.051161325319,-390227.39852266293,-551487.4170125944,-29640.902844031243,569177.5350939665,-39842.81874555528,-17805.04207904515,253987.69225177568
15,0.9843794575875978,78.74541044510705,29.937498744176775,11479.522053926921,-141530.81485683008,-113391.79508414541,393600.5382183906,-38213.39617850917,136998.70739359388,-501746.10618670797,-92446.84011047667,350749.85841013613,-34103.62856161036,-23393.166199397634,260175.99527736724
16,1.0154331710368847,81.22958973839481,29.937498821964653,33042.83526503604,-46495.476924408526,-42622.05969161673,-411569.80076646747,18312.589992127556,-132883.51266392466,-435393.21985793056,-53577.18204991982,432895.70055686124,-35367.50690181329,-21540.366000701804,258177.67249731038
17,1.64845909384963,78.82046006390033,29.27083237750301,20166.90248648697,-198275.3434070464,-163142.11628604197,468216.3693301199,-133478.29700314064,659300.8330814334,-967236.9627657484,-60034.65094950731,686021.0565086545,-55342.927479465594,-2176.244217644889,358287.6901603913
18,1.684556373973694,81.13787389026379,29.270832467696774,43807.29990105271,-45172.93321867366,-38375.454535832345,-519018.25746223185,15597.43304651451,-699083.5253400574,-862412.2340147644,-57687.664076535446,880358.8102378467,-81695.92218799546,-6310.942440671887,314435.2541652215
19,1.6480360075875693,78.79442171085516,29.47916534366612,16071.858925756722,-176499.457931091,-185412.93739133113,492894.2323490942,-94738.21327473024,507150.9057311491,-851967.078469834,-86128.83426829762,592255.3763414662,-45409.25410704473,-7388.143797632992,367358.7306770029
20,1.6849798470558985,81.16391229104623,29.479165460315187,60624.069376662934,-7432.177744006232,5024.622046788087,-533355.196084854,34285.94846763494,-512793.1338816903,-693338.9906413977,-35208.346824626904,786763.8511454692,-62845.58546317088,-10670.703686706205,323803.688193197
21,1.6476130379298546,78.76838352818632,29.687498069110564,20155.49333609188,-166531.31860855856,-176752.15774333416,511336.9521202223,-75148.16958890637,322117.9801671746,-727753.863482914,-105614.77056569367,510240.65103280684,-39722.93222183231,-10330.040843909837,375459.51692979713
22,1.6854032904856462,81.18995037077622,29.687498234899326,63715.695273319194,113.60812531886586,5145.278388822665,-548721.9539133593,45403.021356554644,-313461.6064114665,-580557.1527641425,-35042.848153635954,684574.5827052391,-53138.50699055675,-12976.899457587411,331998.9709269882
