element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
2770,41.12054460299016,68.01322666974411,12.300757457861238,-599596.2979999005,130004.1439166076,-1180577.8729415832,-349339.68757833604,135679.19329835576,297252.42100007465,-1354158.420781576,-566477.1720374831,270465.56579418294,-617055.755283976,-62786.15944753837,419003.2022228362
2771,41.632472148358715,68.87225383996613,12.300559367037506,-504102.7607781545,219800.2085945313,-1483756.8095711537,-354228.2126570718,239318.2028152312,133921.01777141815,-1550023.2833313723,-598403.0032933373,380366.92486993305,-824393.6731211926,21809.853840909866,323822.9237784779
2772,42.144400110499234,69.7312840870091,12.300356767711738,-455543.67540111113,326201.7130443831,-1796283.506841641,-390953.4968972737,204870.74991903565,-116651.82050012214,-1820698.8991808768,-616804.2178610632,511877.6478435711,-1042493.0785713312,8011.176322053886,357068.7064689505
2773,40.60883173867116,67.15447287209682,13.840014954352439,-675262.8801409139,88715.42618509475,-1140135.9228536445,-346589.93522124755,-119891.83924936836,322502.6144154828,-1307366.6924205595,-680642.7063758891,261326.02198698474,-572223.7618933424,-170361.52605863707,461557.1020341509
2774,41.12074783599219,68.01350410469315,13.839801221492603,-494335.17674313893,144582.8115527358,-1199943.1982218786,-370239.3956882104,73837.8556084562,235548.19462984925,-1295497.6969260091,-568990.8640277165,314792.9975414441,-582854.1689167342,-79504.82767668748,438380.81257616275
2775,41.63266594917677,68.87253605589461,13.839591633441318,-364156.79611836426,241448.22551233467,-1311684.1859231382,-402527.9719687628,167045.29456674636,84744.02332861356,-1347560.7411163792,-536346.970013916,449514.9546011273,-645633.1593275398,5234.204690538168,450771.0850347328
2776,42.144583749089136,69.7315696650977,13.83937882026147,-273872.8937818246,359570.1718765463,-1424207.121240567,-463814.7735418513,156864.74989152324,-130757.90924559819,-1445611.45528628,-516884.02229172026,623985.6344321547,-693647.8775065623,5900.709010905495,553568.7220286658
2777,40.609044016383145,67.15474973684888,15.37905968199072,-560662.7811966015,96774.19760317076,-1227660.8726840038,-344517.7158896878,-129355.90858676846,270102.8983657541,-1323358.46206871,-647000.0560204005,278809.061811676,-648174.6326122475,-159006.00213653306,418636.65364951466
2778,41.12095273228329,68.01378594325726,15.378842545482492,-359530.8981639653,156759.2950701898,-1161746.494664147,-389054.778947027,23191.174698817806,180409.6540722429,-1209457.7307531142,-523388.45121727575,368328.0842124676,-547026.2214019204,-92470.2097178231,489437.69461458403
2779,41.63286275770958,68.872821871401,15.378628471106953,-205321.65526652348,257690.40164381644,-1134912.8951479606,-441281.9974966541,105557.65135925818,44583.945921412385,-1150304.3302044095,-459482.21339186764,527242.3948256096,-497224.44480516104,-13113.30360394145,578161.9785356555
2780,42.1447719607825,69.73185836985857,15.378412262224451,-85404.0636313055,380908.65071177966,-1102944.963623028,-520039.7212761209,114192.67240339401,-136551.2930930065,-1122604.976056305,-418274.28827325033,733438.8877870012,-426308.6377051169,3284.5269440185175,728210.8600709189
2781,40.60925247267057,67.1550251784478,16.918098145980753,-420267.6112948477,106530.68727357907,-1232713.724429066,-347841.1676783963,-134532.8363096773,222339.33704888588,-1291139.5547215005,-566391.3656248448,311080.2718960107,-688614.6316149188,-145901.35599235422,428535.2744931913
2782,41.12115481338922,68.01406536524743,16.91788244020005,-208433.9215169598,169217.9495455405,-1083646.0822143224,-407450.0618852685,-17987.07835074915,132460.02528016444,-1104856.0930852217,-452437.6681147994,434431.7070142796,-508075.20564073435,-98593.79595437988,560657.3258642326
2783,41.633057917373044,68.87310458817367,16.917668860649773,-39463.882273864365,270851.765090805,-963574.6904424498,-473777.91462725395,54208.903070988476,11798.012506807087,-967366.1270497234,-379918.632747543,615097.9521717571,-376107.70755883417,-29622.704534286542,700402.6791770398
2784,42.14495987911241,69.7321435795235,16.91745407298838,100847.13465336338,394901.3664186907,-834357.8190383164,-563716.3274328533,78123.28720528216,-137671.95439250834,-854213.9509840725,-327573.83896540815,843178.4719832186,-229906.1911308285,891.579410724465,882880.323301689
2785,40.60945437251903,67.15529453100694,18.457132957476926,-266142.38703657663,118915.96711068758,-1174392.154990871,-356388.0777773083,-136968.93040184464,181539.9725087903,-1213127.883706459,-469013.20648710686,360522.51527680596,-691042.6293020945,-131955.73295237724,474529.39380766667
2786,41.12135114751592,68.01433789519699,18.456921771299857,-50896.085286424655,182889.60703238938,-978943.5227484948,-426454.1106131779,-50823.60966760118,92261.12661886896,-988105.9575699165,-373251.9900903438,514407.9466577305,-465208.0000234404,-97410.04504088125,644162.5207674956
2787,41.63324828242071,68.87337986971218,18.45671191531702,125624.77597059404,282822.5553735272,-804477.6732879819,-502114.7542620645,12620.473606824458,-14657.720282851395,-804735.768154702,-303988.4581866047,712693.884397446,-280509.6448660748,-41783.53505237437,816036.8171849286
2788,42.14514410845952,69.73242105751689,18.45650162606149,278765.6301056427,404344.7987648105,-618693.6622128002,-598459.5645152769,49318.71698803819,-136608.00030489845,-641356.2309811824,-247982.50823083965,953755.505869675,-94863.28875393276,-1429.257541554427,1019539.7578543674
2789,40.60964834884062,67.155555198472,19.996166369105936,-107015.59955136523,134213.55743605393,-1068152.2018837167,-369730.404018817,-137467.40434640355,148918.63895942023,-1096688.49639192,-373184.72348081565,428918.9758737077,-656827.3479093921,-117481.51507713742,544289.2118175637
2790,41.121540155647494,68.01460112693981,19.995961282398973,106438.47325803599,198302.2095175912,-857518.620410322,-446576.4514865487,-75870.79981508435,60115.061585174706,-863955.0608404384,-296494.7287966688,607671.8520024124,-417925.62633139524,-89536.62058556,734778.9232276957
2791,41.63343204589597,68.87364545136752,19.995756869983836,284973.30598228774,294679.6273118664,-661531.9912919056,-527898.889221018,-19379.915265969474,-35411.36919325246,-665140.2793317855,-234570.67823365264,817831.8995676866,-210451.35227338254,-46331.17661659615,925022.2962419356
2792,42.14532258070586,69.73268864388156,19.995552653702777,444963.4679535094,411377.5430643011,-453668.7952951898,-627099.0434812965,28050.307412185193,-134825.37065563945,-481797.2286918002,-179940.2930641997,1064409.7374786208,-15208.011521627108,-154.37404487800708,1140619.5931826276
2793,40.6098341730733,67.15580639569514,21.53520027133878,51523.803742607124,152418.45000860133,-927071.4823581809,-387265.7904524323,-136294.46104095565,124869.28813904247,-950758.2771724595,-288544.42587286973,516173.4744383568,-590413.8318179537,-102557.81857543487,629248.6902517132
2794,41.121721408300786,68.01485445314583,21.53500159429968,259647.56279350785,215598.82522640907,-726719.2934442038,-468071.38968056283,-93292.21783690281,36070.40165132119,-735991.4468209185,-227394.21791800915,711912.7593146407,-366190.1601570484,-76356.52732203776,829273.1782387013
2795,41.633608559156954,68.87390085699114,21.53480308050253,436129.62487141875,307070.48458063893,-535982.0948629748,-552326.3684323905,-41831.51678199512,-50833.39401327114,-547699.7685469142,-172836.17751256088,927753.9606485581,-166630.69841423907,-39435.62323752577,1028223.0830064493
2796,42.14549439735198,69.73294595544714,21.5346052490461,598322.1423416306,417435.49135352357,-334193.2855487787,-651895.1572860122,14329.334785026715,-133087.30717157075,-368880.4511547044,-123586.7851824562,1174031.5844835364,-9413.743844818446,32721.33155116808,1249146.8719107234
2797,40.61001252160141,67.15604886063832,23.074236162844237,206520.01547657955,173236.6346836161,-762617.556124197,-408305.9763424402,-133340.54168756166,109227.39511712128,-784539.7569065534,-218039.78976901856,619718.6407115707,-498596.24742182984,-87272.85622738315,723680.1611387997
2798,41.12189540768118,68.01509876850997,23.074043192204527,407243.70659161,234489.55964912142,-591934.650034873,-490965.62562000164,-102972.05416489016,19982.489345782473,-606750.9612310624,-167529.4044885777,824078.9819254985,-310450.42814058985,-59723.66877084647,925896.0512192934
2799,41.6337781321961,68.87414708992314,23.073850026603335,578838.0567565844,320140.1576222073,-426769.18786201737,-576265.9674909329,-54726.526854721,-61096.469923385055,-448206.23746307864,-119803.00115830981,1040218.2651381631,-144020.45113643663,-23020.77953386923,1127177.1579388736
2800,42.14565964471215,69.73319406631681,23.07365788710774,739748.6952260158,423412.2762537835,-252480.27238767513,-674633.4325084456,7983.038782541202,-131658.2495247969,-291594.5377079641,-79871.89418109885,1282147.1309811869,-13542.480978387403,43090.55832129349,1348728.4955873939
2801,40.610184723356035,67.15628454283937,24.613275110759112,357512.3884050548,195543.39422279125,-585331.8200958024,-431875.0309830623,-127888.11548202952,101328.30933879266,-607151.5831747389,-160373.20987801813,735248.755584801,-389936.541392828,-71927.957841186,823687.2483217837
2802,41.122063355864796,68.01533614007187,24.61308641490354,549732.0193694395,253938.36978885232,-456892.44594129326,-515164.51605916047,-104501.776287582,11655.677650550397,-477593.6862285523,-117178.23035251627,941549.859798067,-251379.5839426717,-42160.370203622246,1024011.6248371422
2803,41.63394181462294,68.87438628739129,24.612897319936355,714832.544448905,333214.0063155204,-330834.85452306713,-600260.9546004416,-58205.536818449065,-66268.12943190733,-360219.630843838,-76697.47129569986,1154128.7983808962,-130331.45814832687,-6284.8390155084235,1223926.2046221998
2804,42.14581919486961,69.73343514727634,24.612709448559475,872045.3821854359,429461.2792453654,-198531.05726486474,-696578.3516332542,8481.574873362128,-130191.42949078385,-237229.01946562767,-49080.97016488075,1389285.593796445,-20486.93128869575,34021.0420868271,1443321.9004912674
2805,40.61035245647885,67.15651625269491,26.152317693246882,504084.08733054757,219966.33664611194,-405831.27407293656,-457700.0923857998,-118215.72704075387,99935.4067816662,-427846.4305181969,-113140.18443770142,859205.7648596213,-274541.21368006745,-56697.95426906196,926584.8871857376
2806,41.12222684391176,68.01556948517708,26.152131452183898,691473.0615149692,271391.700549479,-323715.1664559213,-539397.5964436549,-96322.3398683494,9727.867913296543,-348317.6635213545,-75631.69846091505,1063098.9575907965,-189096.75795957283,-26028.615145757685,1124078.8406756483
2807,41.63410119943427,68.87462133800884,26.151944728667353,849048.1385477174,342975.720210008,-243057.76630966988,-623785.6538914947,-52611.94518885088,-65447.70523629795,-275829.72651632945,-44780.77576184168,1269576.5947262263,-115197.37455263664,3721.3401451788623,1321026.9647997622
2808,42.14597454888533,69.73367204628339,26.151759239355005,998659.3523101546,434824.3795114928,-160966.35564986378,-718836.4188036683,13869.674257956085,-127119.31880521358,-194543.10844889635,-29515.506306547315,1496575.990927227,-33606.19776932744,18697.626944900876,1536487.496308553
2809,40.58839732462172,67.11962562935575,27.69137204825543,1036284.4894960012,470215.4031129371,253841.8134724667,-376330.9846292158,-211502.06038653714,189085.94902896226,122205.39549031897,346327.4518670859,1291808.8587240004,-156669.31056181912,-43808.75404312776,1020115.6232685049
2810,41.11501414886267,68.00342847237837,27.691181003926317,915193.9067601108,371339.7044438491,-42323.78097188038,-570443.5152576861,-157249.5663110806,39863.16170813098,-136523.67935471222,95027.46415215473,1285706.045434637,-124921.31729169909,-15390.376930006736,1225324.6620607353
2811,41.64163167900537,68.8872294211027,27.690989525031995,776856.4487122489,314061.48696965224,-329900.6804853848,-780623.8902886022,-89094.78813729678,-77683.1197410317,-421116.9268936619,-177570.45456702478,1359704.6366572033,-89508.60678187,4917.690644376711,1425327.8659880636
2812,42.16824767058187,69.77102983259068,27.690799075394416,645591.7267107357,300518.1997972841,-613697.1641286438,-1014284.3143404128,1640.8866730844738,-179986.07625882834,-708675.2592054183,-469888.22284577537,1510976.2444305702,-47177.266896396904,7070.86117464962,1639264.9264790288
2813,40.49258118247465,66.95878911800266,29.230456552592397,1983866.3460642793,1093503.2967947558,1543839.981659981,-359834.67677691055,-573199.5061172061,480200.2540793229,702101.4687895162,1359750.7382716022,2559357.417457897,-55576.480348529774,-26788.14928204739,1087159.5442136745
2814,41.083180269163016,67.94997422958954,29.230241148338393,1126840.7074147204,630137.2067658566,424428.205582535,-754905.242276191,-446339.95384679676,123106.94449240039,-101414.83120599118,509123.09468057915,1773697.8562885239,-60380.542858427085,-14497.976624459587,1334210.0806511347
2815,41.67378153413075,68.94115616422606,29.23002544672476,371788.16852047143,290058.5103268334,-646534.2855385868,-1225350.772654004,-320892.97085744474,-89937.34020636948,-1092179.3667872506,-460979.02734599554,1568470.787441964,-50711.691438081216,-9994.092950449756,1549636.3266380872
2816,42.264379544183505,69.93233826164067,29.22981062541203,-240011.54955599172,86159.06347791612,-1661209.5829973398,-1770460.9019623348,-177109.44990390493,-198608.96885314983,-2041210.4966013283,-1474884.307416534,1701032.7349424472,-31567.795503638168,-5116.743843262294,1770683.069004463
2817,41.446890482753346,66.65379363050846,5.902385342530969,69105.06998769953,257756.26767708026,1710384.9507692547,-212577.23416856656,151802.88346323653,619148.0348757432,-259506.668453879,375426.0691051483,1921326.8877827646,37908.40666071654,421219.6212318453,2415887.5049474826
2818,41.972162071943714,67.5045771522841,5.9023452995808245,-200673.36341938833,11445.989708028166,-123811.35916218825,-83323.20139901259,351093.53532246355,500034.97321731807,-782286.9022659264,17657.331272688923,451590.838119689,-554246.0497774018,17597.90059833884,734034.5155792751
2819,42.497438521205055,68.35536595711815,5.902311955065185,-488790.12109916983,-229261.6980656157,-1724925.242222657,-13315.934660250707,471066.5898007324,360138.7564551643,-1945131.9202721815,-426324.1777939524,-71520.96332130884,-1769643.9792614167,-328295.1375408117,-1305.952805030626
2820,43.02271744785255,69.20616127545922,5.9022715912643005,-862450.2171590552,-461601.4301719922,-3718810.018777761,68987.34389025044,561321.1935329227,157065.83239556264,-3819799.937235379,-872924.704857905,-350137.02401552413,-3655038.464744891,-742596.0017064698,-360424.49934572185
2821,41.44702016053816,66.6539144807437,7.457143194080044,-562361.9493422705,10099.360739979915,637575.0171054596,-405389.08610520937,-63091.00527098922,481224.41066092893,-881807.7985092872,111132.57671358426,855987.6502988719,-328138.33534213505,92187.00387366634,1641495.1961816726
2822,41.97227368049756,67.50470380049416,7.457034790230336,-529259.4394942925,41453.87248799129,-502068.6881621303,-214128.39195628298,415348.175078209,535104.3757499147,-1210185.540106686,-54909.357319740906,275220.64225799526,-734320.2709210342,-23166.22913731316,732226.1596825045
2823,42.49753534329328,68.3555021619053,7.456937654690517,-627359.0534521085,20957.929948098143,-1878835.7277635126,-77674.87776882134,567681.7433635833,375938.0475258169,-2133010.683024585,-530744.4602901672,178518.29204722936,-1676440.0368036649,-208339.84499457973,203089.43595179045
2824,43.022801223883725,69.20631157001725,7.4568289680216004,-752177.5970485958,79507.72852159105,-3227366.043760637,34471.11780014546,414003.64563083847,18882.694647688964,-3278492.7977745477,-753602.7415621988,132059.62704910568,-2758632.3367036986,-363560.1832823385,67583.37554627868
2825,41.4471897287094,66.65410328707553,9.01187546112498,-749452.677926057,107559.34916566644,-110840.70641201595,-389441.6789918316,-101048.53153892925,453010.0178483497,-1064911.152995146,-105596.70881315498,417773.82663589466,-295306.13732871023,-58341.08494716154,1122723.3177850535
2826,41.97243196408659,67.50490344961044,9.011718904212515,-686032.043486703,97839.05792015471,-893030.3148502188,-281008.4380330059,304393.19377362437,440909.2267665152,-1359590.1746186982,-338194.14620374667,216561.02040567814,-706875.6773419856,-42569.067130815405,516479.75781690376
2827,42.497679816661005,68.35570977165804,9.011570711759658,-660765.7644336893,140854.0539273289,-1779666.7723024455,-180798.85754555822,466779.54382398096,281059.74876421154,-1963355.6957722255,-599103.5712928139,262880.78425623366,-1322555.762622478,-59993.10554486049,190550.4604233848
2828,43.02293042772241,69.20652352811675,9.011414455808417,-711775.6451750365,150267.7376502558,-2706195.224826382,-130211.39729638767,409680.7403832816,-25973.523692484086,-2763819.4566967716,-730474.0051496227,226590.3294952318,-2079233.369480476,-111788.26841184664,14058.881623266374
2829,41.44738649125081,66.65433947514734,10.566584928588547,-842038.0655785323,134257.76673762535,-647054.1722001014,-391747.247900126,-153287.55028094264,409971.02710278996,-1203894.5059831876,-508515.811660298,357575.8466024769,-357934.1062790256,-153814.34085683187,752452.0700304782
2830,41.972618525590825,67.50514839291623,10.566395821735268,-704213.4208758741,147750.6962444184,-1102317.9565083708,-319369.00167210994,213051.33400471573,365987.27260101604,-1398966.9751290164,-520201.4448961679,260387.7388853577,-663495.6669020819,-40730.61106070834,419822.19112454646
2831,42.49785455018493,68.35596110798225,10.566213572177073,-617737.045093691,186508.9697621558,-1649791.6095560375,-266484.01144310436,384393.496015331,206041.17888166895,-1783712.117764587,-614927.4719179639,317619.9047949783,-1062722.9107034476,20089.763022770283,206131.21189084905
