station,x,y,z_base,z_crest
52.0,48.39953661639118,63.666994253163956,4.0,30.0
52.5,48.791771411719196,63.357041844363344,4.0,30.0
53.0,49.184006207047204,63.04708943556274,4.0,30.0
53.5,49.57624100237522,62.73713702676213,4.0,30.0
54.0,49.968475797703235,62.427184617961515,4.0,30.0
54.5,50.36071059303124,62.11723220916091,4.0,30.0
55.0,50.75294538835926,61.8072798003603,4.0,30.0
55.5,51.145180183687266,61.49732739155969,4.0,30.0
56.0,51.53741497901528,61.18737498275908,4.0,30.0
56.5,51.89873535905083,60.842234096116485,4.05,30.0
57.0,52.26005573908638,60.497093209473896,4.1,30.0
57.5,52.62137611912193,60.1519523228313,4.15,30.0
58.0,52.982696499157484,59.8068114361887,4.2,30.0
58.5,53.344016879193035,59.46167054954611,4.25,30.0
59.0,53.70533725922858,59.11652966290352,4.3,30.0
59.5,54.06665763926413,58.77138877626092,4.35,30.0
60.0,54.42797801929968,58.426247889618324,4.4,30.0
60.5,54.78929839933523,58.081107002975735,4.45,30.0
61.0,55.15061877937078,57.73596611633314,4.5,30.0
61.5,55.51193915940633,57.39082522969054,4.55,30.0
62.0,55.87325953944188,57.04568434304795,4.6,30.0
62.5,56.23457991947743,56.700543456405356,4.65,30.0
63.0,56.59590029951298,56.35540256976276,4.7,30.0
63.5,56.95722067954853,56.01026168312016,4.75,30.0
64.0,57.31854105958408,55.665120796477574,4.8,30.0
64.5,57.67986143961963,55.31997990983498,4.85,30.0
65.0,58.04118181965518,54.97483902319238,4.9,30.0
65.5,58.40250219969073,54.62969813654979,4.95,30.0
66.0,58.76382257972628,54.284557249907195,5.0,30.0
66.5,59.09377977962077,53.908956175302045,5.125,30.0
67.0,59.42373697951525,53.5333551006969,5.25,30.0
67.5,59.753694179409734,53.15775402609175,5.375,30.0
68.0,60.083651379304214,52.78215295148661,5.5,30.0
68.5,60.4136085791987,52.40655187688146,5.625,30.0
69.0,60.74356577909319,52.03095080227631,5.75,30.0
69.5,61.07352297898767,51.655349727671165,5.875,30.0
70.0,61.403480178882155,51.279748653066015,6.0,30.0
70.5,61.7092935292378,50.88432352840307,6.083333333333333,30.0
71.0,62.015106879593446,50.48889840374012,6.166666666666667,30.0
71.5,62.32092022994909,50.09347327907718,6.25,30.0
72.0,62.62673358030474,49.69804815441424,6.333333333333333,30.0
72.5,62.93254693066038,49.302623029751295,6.416666666666667,30.0
73.0,63.23836028101603,48.90719790508835,6.5,30.0
73.5,63.54417363137167,48.5117727804254,6.583333333333333,30.0
74.0,63.84998698172731,48.11634765576246,6.666666666666667,30.0
74.5,64.15580033208296,47.72092253109952,6.75,30.0
75.0,64.46161368243861,47.32549740643657,6.833333333333333,30.0
75.5,64.76742703279425,46.930072281773626,6.916666666666667,30.0
76.0,65.0732403831499,46.53464715711068,7.0,30.0
76.5,65.35638888993323,46.1225820802058,7.166666666666667,30.0
77.0,65.63953739671656,45.710517003300914,7.333333333333333,30.0
77.5,65.92268590349988,45.298451926396034,7.5,30.0
78.0,66.20583441028322,44.88638684949115,7.666666666666667,30.0
78.5,66.48898291706655,44.474321772586265,7.833333333333333,30.0
79.0,66.77213142384988,44.062256695681384,8.0,30.0
79.5,67.03697482493597,43.63822144489684,8.125,30.0
80.0,67.30181822602205,43.2141861941123,8.25,30.0
80.5,67.56666162710812,42.79015094332776,8.375,30.0
81.0,67.8315050281942,42.36611569254322,8.5,30.0
81.5,68.09634842928028,41.94208044175868,8.625,30.0
82.0,68.36119183036635,41.518045190974135,8.75,30.0
82.5,68.62603523145243,41.09400994018959,8.875,30.0
83.0,68.89087863253852,40.66997468940505,9.0,30.0
83.5,69.13693419956596,40.2347421510614,9.166666666666666,30.0
84.0,69.38298976659338,39.799509612717735,9.333333333333334,30.0
84.5,69.62904533362081,39.36427707437408,9.5,30.0
85.0,69.87510090064825,38.929044536030425,9.666666666666666,30.0
85.5,70.12115646767569,38.49381199768676,9.833333333333334,30.0
86.0,70.36721203470312,38.05857945934311,10.0,30.0
86.5,70.59118420295502,37.61163975621096,10.1,30.0
87.0,70.81515637120691,37.16470005307881,10.2,30.0
87.5,71.03912853945882,36.71776034994666,10.3,30.0
88.0,71.2631007077107,36.270820646814514,10.4,30.0
88.5,71.48707287596261,35.82388094368237,10.5,30.0
89.0,71.71104504421452,35.37694124055022,10.6,30.0
89.5,71.9350172124664,34.930001537418065,10.7,30.0
90.0,72.15898938071831,34.48306183428592,10.8,30.0
90.5,72.3829615489702,34.036122131153775,10.9,30.0
91.0,72.6069337172221,33.58918242802162,11.0,30.0
91.5,72.81402446903189,33.13408884937711,11.5,30.0
92.0,73.02111522084168,32.67899527073259,12.0,30.0
92.5,73.21963318905192,32.22010792536816,12.25,30.0
93.0,73.41815115726216,31.761220580003737,12.5,30.0
93.5,73.6166691254724,31.302333234639306,12.75,30.0
94.0,73.81518709368264,30.84344588927488,13.0,30.0
94.5,74.0021720396065,30.37973950648963,13.25,30.0
95.0,74.18915698553036,29.916033123704384,13.5,30.0
95.5,74.37614193145423,29.452326740919137,13.75,30.0
96.0,74.5631268773781,28.98862035813389,14.0,30.0
96.5,74.74138845223429,28.521480597742624,14.5,30.0
97.0,74.91965002709048,28.054340837351358,15.0,30.0
97.5,75.089118600534,27.583950167744746,15.25,30.0
98.0,75.2585871739775,27.113559498138137,15.5,30.0
98.5,75.42805574742101,26.643168828531525,15.75,30.0
99.0,75.59752432086452,26.172778158924913,16.0,30.0
99.5,75.75814693465571,25.699283575273203,16.5,30.0
100.0,75.9187695484469,25.225788991621492,17.0,30.0
100.5,76.07346108559528,24.75032366886568,17.0,30.0
101.0,76.22815262274365,24.274858346109866,17.0,30.0
101.5,76.37688891301127,23.797496574739295,17.5,30.0
102.0,76.52562520327888,23.320134803368724,18.0,30.0
102.5,76.66838300692297,22.840951170188976,18.5,30.0
103.0,76.81114081056707,22.36176753700923,19.0,30.0
103.5,76.94789782197125,21.88083691348811,19.0,30.0
104.0,77.08465483337544,21.39990628996699,19.0,30.0
104.5,77.17567441738257,20.908909278315488,19.178571428571427,30.0
105.0,77.26669400138968,20.417912266663983,19.357142857142858,30.0
105.5,77.35771358539681,19.92691525501248,19.535714285714285,30.0
106.0,77.44873316940392,19.43591824336098,19.714285714285715,30.0
106.5,77.53975275341105,18.944921231709476,19.892857142857142,30.0
107.0,77.63077233741818,18.453924220057974,20.071428571428573,30.0
107.5,77.7217919214253,17.962927208406473,20.25,30.0
108.0,77.81281150543242,17.47193019675497,20.428571428571427,30.0
108.5,77.90383108943954,16.980933185103467,20.607142857142858,30.0
109.0,77.99485067344666,16.489936173451966,20.785714285714285,30.0
109.5,78.08587025745379,15.998939161800463,20.964285714285715,30.0
110.0,78.1768898414609,15.50794215014896,21.142857142857142,30.0
110.5,78.26790942546803,15.016945138497459,21.321428571428573,30.0
111.0,78.35892900947516,14.525948126845956,21.5,30.0
111.5,78.44994859348228,14.034951115194453,21.678571428571427,30.0
112.0,78.5409681774894,13.543954103542951,21.857142857142858,30.0
112.5,78.63198776149652,13.052957091891448,22.035714285714285,30.0
113.0,78.72300734550365,12.561960080239945,22.214285714285715,30.0
113.5,78.81402692951077,12.070963068588444,22.392857142857142,30.0
114.0,78.90504651351789,11.579966056936941,22.571428571428573,30.0
114.5,78.99606609752502,11.088969045285438,22.75,30.0
115.0,79.08708568153213,10.597972033633937,22.928571428571427,30.0
115.5,79.17810526553926,10.106975021982434,23.107142857142858,30.0
116.0,79.26912484954639,9.615978010330933,23.285714285714285,30.0
116.5,79.3601444335535,9.12498099867943,23.464285714285715,30.0
117.0,79.45116401756063,8.633983987027927,23.642857142857142,30.0
117.5,79.54218360156774,8.142986975376425,23.82142857142857,30.0
118.0,79.63320318557487,7.6519899637249225,24.0,30.0
118.5,79.67480212126225,7.153736506147751,24.25,30.0
119.0,79.71640105694962,6.655483048570578,24.5,30.0
119.5,79.75799999263698,6.157229590993405,24.75,30.0
120.0,79.79959892832436,5.658976133416233,25.0,30.0
120.5,79.83184947686291,5.160020577351786,25.5,30.0
121.0,79.86410002540147,4.66106502128734,26.0,30.0
121.5,79.8869895894784,4.1616022626212885,26.25,30.0
122.0,79.90987915355535,3.6621395039552382,26.5,30.0
122.5,79.93276871763229,3.1626767452891875,26.75,30.0
123.0,79.95565828170922,2.663213986623137,27.0,30.0
123.5,79.96293076247505,2.1632961778567705,27.166666666666668,30.0
124.0,79.9702032432409,1.6633783690904043,27.333333333333332,30.0
124.5,79.97747572400674,1.1634605603240378,27.5,30.0
125.0,79.98474820477257,0.6635427515576715,27.666666666666668,30.0
125.5,79.99202068553842,0.16362494279130502,27.833333333333332,30.0
126.0,79.99929316630426,-0.33629286597506125,28.0,30.0
126.5,79.98781800987746,-0.8361318653370939,28.166666666666668,30.0
127.0,79.97634285345066,-1.3359708646991266,28.333333333333332,30.0
127.5,79.96486769702386,-1.8358098640611595,28.5,30.0
128.0,79.95339254059708,-2.3356488634231924,28.666666666666668,30.0
128.5,79.94191738417028,-2.8354878627852256,28.833333333333332,30.0
129.0,79.93044222774348,-3.3353268621472583,29.0,30.0
129.5,79.90023556917183,-3.834384235879167,29.166666666666668,30.0
130.0,79.87002891060015,-4.333441609611075,29.333333333333332,30.0
130.5,79.8398222520285,-4.832498983342984,29.5,30.0
131.0,79.80961559345684,-5.331556357074892,29.666666666666668,30.0
131.5,79.77940893488517,-5.830613730806801,29.833333333333332,30.0
132.0,79.74920227631351,-6.3296711045387095,30.0,30.0
